b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg
722632020032122880,2016-04-20 03:44:34,4,b'RT @PeteSeat: What do @OKnox @pwgavin @HotlineJosh @sophiabera @adamwren @nmbush have in common? Guests on Front Row Seat Presents https://\xe2\x80\xa6',neg,0.0109,0.9891
722631951723708418,2016-04-20 03:44:17,1,b'RT @JeremyGinsburg: Jam sessions with @sophiabera ! #MNAcoustics #justinBeibercover #acousticmusic @ Midtown Greenway https://t.co/RcVug0gT\xe2\x80\xa6',pos,0.6098,0.3902
722575722615828482,2016-04-20 00:00:51,0,b'Is Your Home Really an Investment? https://t.co/EeBJ9RZ9jG via @FrugalRules',pos,0.6022,0.3978
722530128144764928,2016-04-19 20:59:41,0,"b""jeremyginsburg's video https://t.co/ft7XAT1nEF""",pos,0.9202,0.0798
722491799630168064,2016-04-19 18:27:22,1,"b""RT @BIYourMoney: CFP @SophiaBera answers: 'What should I include in a prenup?' https://t.co/6gMn4AFUlB https://t.co/pJRm69KXgL""",neg,0.0949,0.9051
722491779778539521,2016-04-19 18:27:18,1,"b'RT @MelisaBoutin: Tax tips, lost tax documents, financial planning &amp; 529 college savings w/ @SophiaBera \xe2\x9e\xa1\xef\xb8\x8f https://t.co/jDUBvTSUgJ via @Far\xe2\x80\xa6'",neg,0.1069,0.8931
722491759922688000,2016-04-19 18:27:13,1,b'RT @PeteSeat: Do you want to be a financially savvy #Millennial? @sophiabera shares the #1 thing you should do today https://t.co/kcxO0tGMZb',neg,0.0017,0.9983
722485093290405888,2016-04-19 18:00:44,1,"b""8 things successful people don't do in their 30s: https://t.co/YlH5iRkDn5 via @bi_strategy""",neg,0.3091,0.6909
722417144181469185,2016-04-19 13:30:43,0,"b""Landing an internship has become way more important and complex than anyone's acknowledging: https://t.co/USYlg2Ldfk via @LinkedIn""",pos,0.9979,0.0021
722244921441259520,2016-04-19 02:06:22,2,"b'RT @PaulAngone: Are you leading #Millennials? Give them a place at the ""Adult Table."" Too many Millennials feel like you have them using pl\xe2\x80\xa6'",pos,0.65,0.35
722244751802687488,2016-04-19 02:05:42,1,b'RT @SEIMissyP: Is Financial Life Management the next label / model for financial advice? https://t.co/AfZcwqm1VI via @MichaelKitces https:/\xe2\x80\xa6',neg,0.2197,0.7803
722244602724499456,2016-04-19 02:05:06,1,"b'RT @davidpmariano: FCL051 Find and Use Your Career Superpower w/ @SophiaBera https://t.co/zqfs8zVgRD Sophia, thank you for the great conver\xe2\x80\xa6'",pos,0.7918,0.2082
722244524467175424,2016-04-19 02:04:47,1,"b""RT @PamelaGrutman: CFP @SophiaBera answers: 'What should I include in a prenup?' https://t.co/cO9P166dis via @bi_contributors""",neg,0.3444,0.6556
722244501587292160,2016-04-19 02:04:42,1,b'RT @PeteSeat: Listen to how @sophiabera made the transition from actor to nationally recognized #Millennial financial planner https://t.co/\xe2\x80\xa6',pos,0.5115,0.4885
722213330144927744,2016-04-19 00:00:50,0,b'10 things you can learn about money in 10 minutes that will change your life: https://t.co/XOJzTMIvbW via @businessinsider',neg,0.0356,0.9644
722122831706910720,2016-04-18 18:01:14,0,b'9 Toxic Behaviors Holding Good People Back: https://t.co/aIG9mQi9I0 via @marcandangel',pos,0.9973,0.0027
722054680197644288,2016-04-18 13:30:25,1,b'Simple tricks to save an extra $504.30 this month: https://t.co/AW9meaqwpH @ALOProductivity',neg,0.1999,0.8001
721891609915297792,2016-04-18 02:42:26,2,b'RT @itratedeg: #ICYMI check out the latest #AskFarnoosh on #SoMoney with special guest @SophiaBera https://t.co/xSnVvjT9qX\xc2\xa0 https://t.co/qf\xe2\x80\xa6',pos,0.7807,0.2193
721850814684336128,2016-04-18 00:00:20,6,"b""Quick #money tip: Lots of renters think their landlord's insurance policy covers their home. It doesn't! Get renter's insurance.""",neg,0.0165,0.9835
721848339185201156,2016-04-17 23:50:30,2,b'RT @FARNOOSH: #ICYMI check out the latest #AskFarnoosh on #SoMoney with special guest @SophiaBera https://t.co/6KpuhKSQTe',pos,0.7807,0.2193
721848291663724544,2016-04-17 23:50:18,2,b'RT @MoneyNing: RT @sophiabera: How to Downsize Your Lifestyle: https://t.co/A7c8BqmU6y',neg,0.0606,0.9394
721760312920272898,2016-04-17 18:00:42,0,b'Understanding the economic squeeze on #millennials https://t.co/u5phL2cyMN via @BV',pos,0.8525,0.1475
721692207804243968,2016-04-17 13:30:05,0,b'The Life and Lessons of a Freelancer: https://t.co/5BrNuIQ3r0 via @societygrownups',pos,0.9818,0.0182
721488478186401793,2016-04-17 00:00:32,1,b'Can You Handle A $400 Emergency? https://t.co/kUa6z3pUkH via @FrugalRules',pos,0.9184,0.0816
721449006522445824,2016-04-16 21:23:41,17,b'RT @FastCompany: This app takes a new approach to sex ed: Fun\nhttps://t.co/VJRu4pbOQN https://t.co/HHKHCk5kjb',pos,0.8371,0.1629
721445172484046848,2016-04-16 21:08:27,0,b'@SebastianJoes just got Oreo and Raspberry chocolate chip! The best ice cream combo ever! \xf0\x9f\x98\x8d #mnthings #icecream',neg,0.3802,0.6198
721444330397835264,2016-04-16 21:05:06,1,b'RT @JasonDBay: Want to know why @sophiabera took the leap into entrepreneurship? See what she has to say here: https://t.co/H4wcx5V5Fj #gen\xe2\x80\xa6',pos,0.7168,0.2832
721397857308250113,2016-04-16 18:00:26,0,b'50 ways to live large on a small budget: https://t.co/yF6NGzxZN0 via @MONEY',pos,0.9193,0.0807
721397693960966144,2016-04-16 17:59:47,4,"b""RT @MelissaOnline: DREAMING about it is a great start BUT don't forget to WORK for it.""",neg,0.2789,0.7211
721396883801780227,2016-04-16 17:56:34,2,"b""RT @FARNOOSH: All your last minute #tax questions answered with special guest @SophiaBera on today's #AskFarnoosh https://t.co/ytXzVYefX5""",pos,0.8834,0.1166
721396355663396864,2016-04-16 17:54:28,0,"b""@santiago_tweets you're the best! Thanks for being there!""",pos,0.843,0.157
721396232602517504,2016-04-16 17:53:59,1,b'RT @santiago_tweets: Celebrating .@sophiabera \xe2\x80\x98s fantastic achievement #baller #rockstar https://t.co/0ssW9LfrgF',pos,0.9694,0.0306
721396189090811904,2016-04-16 17:53:49,1,"b""RT @itratedeg: All your last minute tax info answered on today's #AskFarnoosh with @SophiaBera #SoMoney https://t.co/Aco0ERjPjQ\xc2\xa0 https://t.\xe2\x80\xa6""",pos,0.6859,0.3141
721370330334257152,2016-04-16 16:11:03,0,b'Had an amazing night at MSU Mankato last night! Received the Distinguished Young Alumni Award.\xe2\x80\xa6 https://t.co/Tyj3a6UfXE',pos,0.9543,0.0457
721330059253006340,2016-04-16 13:31:02,1,"b'""If you judge people, you have no time to love them."" - Mother Theresa https://t.co/KpVdxeZPx4'",neg,0.2233,0.7767
721126039938850816,2016-04-16 00:00:20,0,b'Top 6 Skills Worth Investing In Your Life &amp; Career: https://t.co/ZBQKQHweL1 via @lifehackorg',neg,0.4547,0.5453
721081109329522688,2016-04-15 21:01:48,13,"b""RT @alanhenryTO: .@Mirvish @IfThenMusical is one of the most exhilarating new musicals I've seen. My review: https://t.co/GYtOCRuNjZ\nhttps:\xe2\x80\xa6""",neg,0.3141,0.6859
721065933855268865,2016-04-15 20:01:30,1,"b'RT @FARNOOSH: ""Can I lower my income by putting money in my 401k or HSA?"" #AskFarnoosh on #SoMoney w/ special guest @SophiaBera https://t.c\xe2\x80\xa6'",neg,0.0124,0.9876
721057899313639424,2016-04-15 19:29:34,1,"b""RT @JonLuskin: @sophiabera didn't know you're in Austin. Was just there. Went to @FranklinBbq. Was amazing! #BBQ""",neg,0.3789,0.6211
721057798155476992,2016-04-15 19:29:10,0,"b""@JonLuskin @FranklinBbq my apartment is across the street from Franklin's!""",pos,0.9114,0.0886
721035696199331840,2016-04-15 18:01:20,0,"b'#Millennials Fear Tax Season, But Breaks And Youth-Friendly Policies Mean They Don\xe2\x80\x99t Need To: https://t.co/tETQaNPKMl via @IBTimes'",neg,0.213,0.787
721014115704000513,2016-04-15 16:35:35,1,"b""RT @itratedeg: All your last minute #tax questions answered with special guest @SophiaBera on today's #AskFarnoosh http://buf... https://t.\xe2\x80\xa6""",pos,0.8834,0.1166
721014035693461504,2016-04-15 16:35:16,1,b'RT @APLBizLibrarian: RT @FARNOOSH: What do you do if you misplaced your W2 form &amp; think someone else found it @SophiaBera &amp; I answer on htt\xe2\x80\xa6',neg,0.0017,0.9983
720967486183706625,2016-04-15 13:30:18,0,b'The Increasing Importance of Financial Literacy: https://t.co/H1qRWR7OdA via @royaloakpatch',pos,0.8448,0.1552
720763608267927552,2016-04-15 00:00:10,2,b'Quick #money tip: Buying a house? Set cash aside for home repairs. Something expensive always pops up when you move in!',neg,0.0605,0.9395
720673158299324417,2016-04-14 18:00:45,2,b'Feeling like an impostor isn\xe2\x80\x99t a syndrome \xe2\x80\x94 it\xe2\x80\x99s a totally normal part of success: https://t.co/lv8FQh2rPM via @slate',pos,0.8851,0.1149
720605051488702464,2016-04-14 13:30:07,0,b'The 23 states where preschool costs more than college: https://t.co/VM7ulzQEes via @WSJ',pos,0.5241,0.4759
720436836280078336,2016-04-14 02:21:41,0,"b""@MelissaOnline that's my kind of #ladyboss!""",neg,0.3622,0.6378
720436744286392320,2016-04-14 02:21:19,5,"b'RT @MelissaOnline: How a 25-Year-Old Quit Her Corporate Job and Now Makes Over $100,000 Traveling the World https://t.co/YUrjvwOGu3 https:/\xe2\x80\xa6'",neg,0.0351,0.9649
720422658530107394,2016-04-14 01:25:21,1,b'RT @jimpavia: Freelance? How to stash $50K for retirement https://t.co/SFr9WFyFvW',neg,0.2798,0.7202
720422250197848064,2016-04-14 01:23:43,0,b'@DaniAdelman going to Wok in the Park with the parents first! #nomnomnom',pos,0.7614,0.2386
720415901783183360,2016-04-14 00:58:30,0,b'@Derek_Nutter yay! Just landed!',neg,0.3929,0.6071
720415848150663169,2016-04-14 00:58:17,0,b'@taouskhazem yay! I brought the sunshine for the weekend! \xf0\x9f\x98\x89',neg,0.0586,0.9414
720401373465034752,2016-04-14 00:00:46,0,"b""Adulting tip: How to Hang Your Dress Pants So They Don't Fall Off the Hanger: https://t.co/TFeYBpH86I via @artofmanliness""",neg,0.0307,0.9693
720382047164850176,2016-04-13 22:43:58,1,"b""If this \xf0\x9f\x98\x82 isn't in your top 3 most used emojis then you're doing life wrong! (From convo with @freehighfives yesterday!)""",neg,0.0083,0.9917
720379229913743360,2016-04-13 22:32:47,0,b'Going back to MN for the first time since I moved to Austin in December! Layover in Denver now.',neg,0.4583,0.5417
720378229031239680,2016-04-13 22:28:48,0,"b""@CreateMeetBiz @Art_Of_Finance @BillSimonet @PalermoWealth now that's a much better representation of the CFPs I hang around!""",neg,0.0617,0.9383
720377806467653632,2016-04-13 22:27:07,2,"b'RT @CreateMeetBiz: What a night, thank you to all our wonderful planners! Thx - @sophiabera @Art_Of_Finance @BillSimonet @PalermoWealth htt\xe2\x80\xa6'",pos,0.9182,0.0818
720377747973931010,2016-04-13 22:26:53,0,b'I hit the trashy magazine jackpot on the plane! The seat I chose had 3 People magazines and a Cosmo! Thank you magazine fairy!',neg,0.0991,0.9009
720336535908782080,2016-04-13 19:43:08,3,"b""RT @MomAndDadMoney: If you're curious about how to save for college, this article has just about everything you need to know: https://t.co/\xe2\x80\xa6""",neg,0.0169,0.9831
720336490333474816,2016-04-13 19:42:57,0,b'@stefanieoconnel @TheLegacyOfYou @lprnyc @FARNOOSH @CNBC yes! Agreed!',pos,0.5374,0.4626
720334265112616961,2016-04-13 19:34:06,0,"b""@stefanieoconnel @TheLegacyOfYou @lprnyc @FARNOOSH @CNBC I just watched #followtheleader and it's so good!!!""",pos,0.7319,0.2681
720334149488218112,2016-04-13 19:33:39,0,b'@stefanieoconnel @TheLegacyOfYou @lprnyc @FARNOOSH @CNBC I wish I could be there ladies! Have so much fun!',pos,0.8597,0.1403
720326595924197381,2016-04-13 19:03:38,1,b'RT @PlutusAwards: What To Do with an Inheritance or Settlement https://t.co/7GBrdar23D via @sophiabera https://t.co/4wgfRJeryj',neg,0.0621,0.9379
720326578048139265,2016-04-13 19:03:33,0,"b""@oscarmayer I didn't know that the wiener-mobile tweets but I'm so glad I know that now! \xf0\x9f\x98\x82""",neg,0.0928,0.9072
720326424771432450,2016-04-13 19:02:57,1,b'RT @oscarmayer: Glad you could catch us @sophiabera! \xf0\x9f\x8e\x89',neg,0.1374,0.8626
720326355045363714,2016-04-13 19:02:40,0,b'@CreateMeetBiz @Art_Of_Finance @BillSimonet this was such a fun event! Thanks!',pos,0.9895,0.0105
720326305284116481,2016-04-13 19:02:28,1,"b""RT @CreateMeetBiz: And we're off! The Financial Planning edition just began. Thx @sophiabera @Art_Of_Finance @BillSimonet &amp; all our FPs htt\xe2\x80\xa6""",neg,0.1066,0.8934
720326282559430657,2016-04-13 19:02:23,0,b'@moneypositive @PalermoWealth @CreateMeetBiz no idea what financial topic I was explaining but it needed the arm!',neg,0.0105,0.9895
720310705367461888,2016-04-13 18:00:29,0,"b'17 tips to save money, from a woman who lived on $14,000 a year: https://t.co/Bu8ZfNSn1Q via @BIYourMoney'",neg,0.4051,0.5949
720295462406905856,2016-04-13 16:59:55,0,b'{GYP} Newsletter: How Much Is Your Time Worth? - https://t.co/VVPbK77gwg',neg,0.0956,0.9044
720242668777943041,2016-04-13 13:30:08,0,b'To Buy or Rent a Home? Weighing Which Is Better: https://t.co/ItU1oY5YY2 via @nytimes',neg,0.213,0.787
720038919983796225,2016-04-13 00:00:30,2,b'How to make people think you have your sh*t together: https://t.co/GbcNzZhXjY via @imgur',pos,0.7276,0.2724
719949532650299392,2016-04-12 18:05:19,0,b'@jdishonfin @JosephOnions very good point. Should of mentioned non-deductible IRA! Thanks!',pos,0.8319,0.1681
719949243708932098,2016-04-12 18:04:10,0,b'@LewisWeil @CreateMeetBiz @BillSimonet @theartoffinance will there be food at the event? I just need to know if I should eat before.',neg,0.0144,0.9856
719948377568452608,2016-04-12 18:00:43,0,b'What do you do with A LOT of extra cash? I create a plan in my Ask A Financial Planner column for @businessinsider: https://t.co/uwVjC2PXww',neg,0.0148,0.9852
719947934830174208,2016-04-12 17:58:58,0,"b""@LewisWeil @CreateMeetBiz @BillSimonet @theartoffinance do it! You'll get to meet the cool kids and keep us on our toes!""",pos,0.8558,0.1442
719880445870088192,2016-04-12 13:30:47,0,b'#Millennials Don\xe2\x80\x99t Really Understand Their Student Loans https://t.co/9wzVo2MSeY via @TheCut',pos,0.9689,0.0311
719713911067414530,2016-04-12 02:29:02,1,b'RT @scottalanturner: \xe2\x80\x98046: Financial Planning for Generation Y with Sophia Bera\xe2\x80\x99 @sophiabera on #SoundCloud #np #personalfinance https://t.\xe2\x80\xa6',pos,0.5553,0.4447
719713233523740672,2016-04-12 02:26:21,0,b'Thanks so much for the shout out! https://t.co/iw1nePSHJz',neg,0.2651,0.7349
719690576417849344,2016-04-12 00:56:19,1,b'OMG! This is amazing! I love it when @KateHealy_TDA is in charge of money! It goes to the coolest programs.  https://t.co/tfcVSMocVL',pos,0.7839,0.2161
719690197089189888,2016-04-12 00:54:48,2,"b""RT @KatieYRL: Another article I was quoted in! This time in @CNBC! 5 things you don't know about your 401(k) plan https://t.co/BbkAvn7WEB""",neg,0.0003,0.9997
719690145834803200,2016-04-12 00:54:36,5,"b'RT @PeteSeat: First 5 eps of Front Row Seat podcast done! Insights &amp; hilarity from @OKnox, @HotlineJosh, @pwgavin, @sophiabera &amp; @adamwren\xe2\x80\xa6'",neg,0.0511,0.9489
719690118664036353,2016-04-12 00:54:30,1,b'RT @RDEliason: CFP @SophiaBera explains what to do with a LOT of extra cash https://t.co/l7t8XqjDTa via @bi_contributors',neg,0.104,0.896
719690092810375168,2016-04-12 00:54:23,0,"b""@MillennialTales thanks! I'm pro trusts if you need a trust. Ask a lawyer.""",pos,0.5211,0.4789
719676438862045187,2016-04-12 00:00:08,0,"b""I'm in my hometown paper discussing investing apps and #millennials! https://t.co/Sc6Lw1m7pO via @StarTribune""",pos,0.9357,0.0643
719586271983726593,2016-04-11 18:01:51,0,"b""Quick #money tip: Arrange a clothing swap with friends. It's an excuse to clean out your closet -- and you get awesome new stuff for free!""",pos,0.9043,0.0957
719526795276611584,2016-04-11 14:05:30,1,b'RT @worklifemoney: CFP @SophiaBera explains what to do with a LOT of #extra #cash https://t.co/JLUJ1U8mGM via @bi_contributors',neg,0.104,0.896
719526690582437888,2016-04-11 14:05:05,0,"b""Just saw the @oscarmayer wiener mobile out my window in Austin! It's gonna be a great day! \xf0\x9f\x98\x82""",pos,0.713,0.287
719517948533202944,2016-04-11 13:30:21,0,b'5 ways you can trick yourself into becoming a better saver: https://t.co/XKXwC3cQ0h via @washingtonpost',pos,0.7178,0.2822
719314137969504257,2016-04-11 00:00:29,0,b'30 things you should remove from your r\xc3\xa9sum\xc3\xa9 immediately: https://t.co/uTZVmIksik via @BI_Careers',neg,0.2628,0.7372
719259060135006208,2016-04-10 20:21:37,0,"b""Reason #37 who I love @Uber: sometimes you share a ride with a drag king from Europe who's in town for a theatre festival. #uberpool #austin""",pos,0.9124,0.0876
719223498682580993,2016-04-10 18:00:19,0,b'What You Need to Know About Investing to Become Wealthy: https://t.co/sbGj4Bse9A via @ChrisJReining',neg,0.239,0.761
719155562815090688,2016-04-10 13:30:22,0,b'How to Get Your Spouse on Board With Frugality: https://t.co/3IApiaJreM via @FrugalRules',pos,0.5245,0.4755
718951788758573056,2016-04-10 00:00:38,0,b'Five Steps You Must Take Before Accepting A Job Offer: https://t.co/HgHNqeSb61  via @forbes',pos,0.5555,0.4445
718861082249531392,2016-04-09 18:00:12,0,b'10 Incredible &amp; Surprising Health Benefits of Walking: https://t.co/t1WUm9tVg9 via@littlethingsusa',pos,0.845,0.155
718844091174223873,2016-04-09 16:52:41,0,b'Yay for art! Two pieces are finally up on my walls! (After a month on the floor). I just ordered\xe2\x80\xa6 https://t.co/2QA99Yjzmg',pos,0.8226,0.1774
718843280083910657,2016-04-09 16:49:28,0,"b""The art on my walls has finally been hung after 6 weeks thanks to Sarah! She's the amazing Task\xe2\x80\xa6 https://t.co/VsPeTR2Nqj""",pos,0.9945,0.0055
718793144528211968,2016-04-09 13:30:14,0,b'The boring secret to getting rich: https://t.co/McE5nJESrY via @MONEY',pos,0.6988,0.3012
718616133687910401,2016-04-09 01:46:52,0,b'@jessicamalnik @JPhilipMoser yes!!!!!!! Or by owl?',pos,0.5792,0.4208
718616076116865025,2016-04-09 01:46:38,2,b'RT @jessicamalnik: @JPhilipMoser @sophiabera Sounds about right? :) https://t.co/yq6OpdM5Vc',pos,0.8474,0.1526
718613586747129856,2016-04-09 01:36:44,1,"b""I had so much fun chatting w/ @FARNOOSH today for her #SoMoney podcast! Did you know she's has a new TV show?!? https://t.co/aRYxpzV4PN""",pos,0.7693,0.2307
718612684032192512,2016-04-09 01:33:09,0,"b""Can't decide if I want coffee or wine right now so I'm eating chocolate until I figure it out.""",neg,0.0115,0.9885
718611701600374784,2016-04-09 01:29:15,0,b'@jessicamalnik I have no idea?!?!?',neg,0.0235,0.9765
718611673997664256,2016-04-09 01:29:08,1,b'RT @jessicamalnik: @sophiabera Why are fax machines still a thing? :(',neg,0.143,0.857
718591384349855744,2016-04-09 00:08:31,0,b'The 90s called. They want this back. Along with your Gameboy. Currently doing this. Remember\xe2\x80\xa6 https://t.co/Mlhp4T80L8',pos,0.6832,0.3168
718589455871918080,2016-04-09 00:00:51,0,b'5 Questions You Need To Asking When Buying A Used Car: https://t.co/ujDvY4uHLU via @MoneyNing',pos,0.8159,0.1841
718534241277976576,2016-04-08 20:21:27,0,b'@marybstorj yes we can!',neg,0.4587,0.5413
718534171539296258,2016-04-08 20:21:10,1,"b'RT @marybstorj: @sophiabera my client told me I\'m like an Uber version of a CFO for her business today. Can we add ""rent a CFO"" to our mark\xe2\x80\xa6'",neg,0.0398,0.9602
718534083127545858,2016-04-08 20:20:49,0,"b""@CreateMeetBiz you're so sweet! Looking forward to this event!""",pos,0.7777,0.2223
718534024042385408,2016-04-08 20:20:35,1,"b""RT @CreateMeetBiz: We're so close to the event you can count by the hours instead of by the days. Want to meet @sophiabera? Obviously! http\xe2\x80\xa6""",neg,0.0458,0.9542
718498917218926592,2016-04-08 18:01:05,6,"b'""It takes years as a woman to unlearn what you have been taught to be sorry for."" - Amy Poehler https://t.co/S5XLceQpSs'",neg,0.3852,0.6148
718430759552466944,2016-04-08 13:30:15,0,"b""How to be a good friend, even when you're busy: https://t.co/XHYUXbGiap by @lvanderkam via @FastCompany""",neg,0.4398,0.5602
718251620727963649,2016-04-08 01:38:25,0,"b'Today, I got my hair colored and spent a lot of time working from my phone while at the salon! I\xe2\x80\xa6 https://t.co/b3TYv0XG3I'",neg,0.0994,0.9006
718226938402381824,2016-04-08 00:00:20,1,b'Labor Department rule sets new standards for retirement advice: https://t.co/Ijksz3LKxC via @washingtonpost',pos,0.5184,0.4816
718210914453815297,2016-04-07 22:56:40,0,b'@JasonDBay Thanks for the tweet! I love being on your podcast :)',pos,0.9443,0.0557
718144347279994880,2016-04-07 18:32:09,0,b'Just talked to a reporter while in an uber on the way to get my hair done! Two client meetings tonight! #entrepreneurlife',neg,0.2974,0.7026
718136402848923650,2016-04-07 18:00:35,2,"b'Quick #money tip: Wondering when to hire a financial planner? Many do during big life changes (marriage, having kids, divorce, etc.).'",neg,0.0816,0.9184
718135377207238656,2016-04-07 17:56:30,1,b'RT @JasonDBay: Want to know the best way to pay off #debt? Listen to my interview with @sophiabera here: https://t.co/zShhMu0PYA #genysucce\xe2\x80\xa6',neg,0.085,0.915
718068516088320001,2016-04-07 13:30:49,5,"b'""Don\'t ruin a good today by thinking about a bad yesterday. Let it go."" https://t.co/LrUJidsF2N'",neg,0.0071,0.9929
717925711143546880,2016-04-07 04:03:22,1,b'RT @Brittneycastro: Would love to have you! https://t.co/FvonZ1Dh3g',pos,0.8523,0.1477
717923443686055936,2016-04-07 03:54:22,2,b'RT @jimpavia: Gambling losses and other wacky tax write-offs https://t.co/zcilEtYPwu',pos,0.686,0.314
717923102915579904,2016-04-07 03:53:00,2,b'RT @scott_r_frank: 7 Tips to Manage and Build Your Credit https://t.co/Tep0qtCnbX @scott_r_frank #personalfinance #moneytips https://t.co/Y\xe2\x80\xa6',pos,0.5507,0.4493
717923075421896705,2016-04-07 03:52:54,3,b'RT @thedannorris: My top 10 online business tools for Entrepreneurs in 2016 https://t.co/JcHlvYU6Uu via @thedannorris',neg,0.3803,0.6197
717873252056453120,2016-04-07 00:34:55,1,b'RT @iampomy: Awesome article! Especially for people who want to start coding or move into the IT space. #girlswhocode  https://t.co/rIgkzm4\xe2\x80\xa6',neg,0.1828,0.8172
717872525338763264,2016-04-07 00:32:02,1,"b""RT @santiago_tweets: And this is why I roll with .@sophiabera instead... don't wait until 2018! https://t.co/d3gDfjp9hi via @BIYourMoney""",neg,0.3625,0.6375
717864541351251968,2016-04-07 00:00:18,0,"b""A Simple &amp; Painless Money Habit That'll Make Your Life a Whole Lot Better: https://t.co/sbxmBB1BUy via @AptTherapy""",pos,0.8444,0.1556
717834252985864192,2016-04-06 21:59:57,1,b'RT @MrBetterCredit: https://t.co/888e2LtTPr\n\nHa! Failure To Get Into Private College To Be Most Financially Responsible Act Of 17-Year\xe2\x80\xa6 htt\xe2\x80\xa6',neg,0.4252,0.5748
717834234690281472,2016-04-06 21:59:52,1,"b""RT @Fin_Finesse: It's almost not funny because it's so true... Rethink whether you need that elite degree! #college #studentdebt  https://t\xe2\x80\xa6""",pos,0.8553,0.1447
717774088861851649,2016-04-06 18:00:53,0,b'How to apply for a job in a different field when you have no experience: https://t.co/103yBWbauv via @bi_contributors @dailymuse',pos,0.9293,0.0707
717706174645317632,2016-04-06 13:31:01,5,"b""Quick #money tip: Set up automatic transfers from your paycheck into your savings/investing accounts. You can't spend what you don't see.""",neg,0.0014,0.9986
717543098985762816,2016-04-06 02:43:00,1,b'RT @PFG_Krystal: How parents dig a money hole for their kids without knowing it @dankadlec https://t.co/f5LrpGRzc9  lead by example via @Pe\xe2\x80\xa6',neg,0.401,0.599
717543067071328256,2016-04-06 02:42:53,1,"b""RT @PFG_Krystal: How I'm feeling 2 minutes before my scheduled call with @sophiabera https://t.co/DSEJqoMcm8""",neg,0.0058,0.9942
717543026399141888,2016-04-06 02:42:43,3,"b'RT @PFG_Krystal: ""A4: Student loans prevented me from saving more and investing in myself. It was suffocating"" #Millennialtalk #Ad @jjeffro\xe2\x80\xa6'",pos,0.7626,0.2374
717542909101256704,2016-04-06 02:42:15,0,"b""@BillSimonet @TheOnion it's so true!""",pos,0.9437,0.0563
717541142217117701,2016-04-06 02:35:14,0,"b""@PFG_Krystal you're the sweetest!""",pos,0.5246,0.4754
717540959387422721,2016-04-06 02:34:30,1,b'RT @PFG_Krystal: How I felt after the call with @sophiabera! She is INCREDIBLE! https://t.co/Ruhf3Axsqf',neg,0.1176,0.8824
717509572269768704,2016-04-06 00:29:47,0,b'Agreed! https://t.co/lD9z1ptKaw',pos,0.5374,0.4626
717502352924794880,2016-04-06 00:01:06,0,b'5 ways #millennials can fatten their tax refunds: https://t.co/LZFnPpvnax via @washingtonpost',pos,0.9819,0.0181
717411648676343808,2016-04-05 18:00:40,0,b'The 4 Secrets to Successful Side Projects: https://t.co/Q6jPmQXtVJ via @todoist',pos,0.624,0.376
