b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg
723224215801892865,2016-04-21 18:57:44,9,b'Implied moves for earnings at 4 PM ET today\n\n\xe2\x80\xa2 $SBUX +/- 3.5%\n\xe2\x80\xa2 $GOOG $GOOGL +/- 5.5%\n\xe2\x80\xa2 $MSFT +/- 4.5%\n\nShared by: https://t.co/3Rsj9nZtmh',neg,0.1689,0.8311
723219224844341250,2016-04-21 18:37:54,5,b'Google has some of the best search recommendations ever: https://t.co/ePCPGgFxhH\n\n$VIX $SPY $XIV $SSO',pos,0.8409,0.1591
723209161421398016,2016-04-21 17:57:55,27,"b""Get ready. These co's report earnings at 4 PM ET\n\n\xe2\x80\xa2 $GOOGL / $GOOG\n\xe2\x80\xa2 $SBUX\n\xe2\x80\xa2 $V\n\xe2\x80\xa2 $SKX\n\xe2\x80\xa2 $SLB\n\xe2\x80\xa2 $NSC\n\nFull list: https://t.co/sgNBYnL9pq""",neg,0.3073,0.6927
723203195451768832,2016-04-21 17:34:12,11,"b'Under Armour is up over 8% today. These are its highest levels since November, 2011: https://t.co/gQcX0XvtFi\n\n$UA'",pos,0.9401,0.0599
723199229477318656,2016-04-21 17:18:27,4,"b'If you missed it, we highlighted some great charts shared on StockTwits yesterday. Here they are: https://t.co/BA86dKAHXc\n\n$BABA $XLK $AMZN'",pos,0.9652,0.0348
723194062593912832,2016-04-21 16:57:55,9,b'When a stock goes bankrupt this is kind of how it feels \xf0\x9f\x98\x91 https://t.co/ywGDhqvhFY\n\n$SUNE $WLT $PSUN $APP https://t.co/nPj6Obr73K',neg,0.3226,0.6774
723191982785355776,2016-04-21 16:49:39,2,"b'RT @OphirGottlieb: Check out Subway:\n\n""The United States alone has 27,058 outlets"" https://t.co/0Puui7wUsL'",pos,0.9042,0.0958
723191380273582080,2016-04-21 16:47:15,16,b'We know people who think about these things. There are way more KFCs than Taco Bells: https://t.co/0cTsKbpVPd\n\n$YUM https://t.co/Z6zS1Vi4vF',neg,0.0808,0.9192
723173689953538048,2016-04-21 15:36:58,14,b'RT @ReformedBroker: What\xe2\x80\x99s your fave shirt in the Cashtag Store? Valeant one could become a collector\xe2\x80\x99s item \n\nhttps://t.co/aBMwEoMIip http\xe2\x80\xa6',pos,0.8666,0.1334
723157203675287553,2016-04-21 14:31:27,8,"b""Here's a long-term chart of Sarepta Therapeutics. It's been a remarkably volatile stock since its IPO: https://t.co/0F7Jmvzf4s\n\n$SRPT""",pos,0.6821,0.3179
723155452247207938,2016-04-21 14:24:30,4,b'Sarepta Therapeutics is down 40% right now. Why? Because the FDA released a negative review of their drug: https://t.co/Suv3K4ia1e \n\n$SRPT',neg,0.0696,0.9304
723145552767000581,2016-04-21 13:45:09,11,b'Oh wow. SunEdison is halted right now with news pending: https://t.co/3A9HHHPnRW\n\n$SUNE',pos,0.7376,0.2624
723137291615490048,2016-04-21 13:12:20,9,b'This is the Cashtag Collection: https://t.co/7l4cp2Rk2i https://t.co/gl7xcn5G7t',pos,0.6204,0.3796
722966539595448321,2016-04-21 01:53:49,15,b'That happened today: https://t.co/khQuxENOsJ\n\n$SPY $SPX',neg,0.1213,0.8787
722904219703881728,2016-04-20 21:46:11,35,"b""Crude oil traded as high as $44.24 today. Here's why some traders found that hilarious: https://t.co/NmfSzvPmmP\n\n$CL_F $UWTI $USO""",pos,0.5632,0.4368
722885423404490753,2016-04-20 20:31:30,3,"b""Looks like a big earnings miss at Las Vegas Sands. It's down roughly 6% after this: https://t.co/fRzqAtT5J5\n\n$LVS""",pos,0.6911,0.3089
722884934302445568,2016-04-20 20:29:33,3,b'Kinder Morgan is down about 2% after earnings. And the CapEx cuts continue: https://t.co/xWpggK4LbN\n\n$KMI',neg,0.1682,0.8318
722882712915193860,2016-04-20 20:20:43,3,b'American Express BEATS on revenue and EPS: https://t.co/BX9oXYw8F9\n\n$AXP',pos,0.6504,0.3496
722856206537068546,2016-04-20 18:35:24,18,b'These companies report earnings at 4 PM ET today\n\n\xe2\x80\xa2 $QCOM\n\xe2\x80\xa2 $YUM\n\xe2\x80\xa2 $AXP\n\xe2\x80\xa2 $URI\n\xe2\x80\xa2 $UAL\n\xe2\x80\xa2 $NEM\n\xe2\x80\xa2 $MLNX\n\nFull list: https://t.co/JuCkq0hMgR',neg,0.0989,0.9011
722854254365421569,2016-04-20 18:27:38,12,b'Volatility in the Euro is hitting 2-year lows today. This chart shows how that looks: https://t.co/5u139cyVf1\n\n$EURUSD $FXE',pos,0.5495,0.4505
722835055614173184,2016-04-20 17:11:21,13,"b""Yesterday, Intel announced 12,000 job cuts. How is its stock price trading today? It's up 1.7%: https://t.co/NzqwWbInFu\n\n$INTC""",pos,0.8928,0.1072
722813150941171714,2016-04-20 15:44:19,7,"b'RT @rafat: Another good vertical media co: @StockTwits, CEO @howardlindzon on Bloomberg about how verticals are hip again: https://t.co/3gq\xe2\x80\xa6'",pos,0.6188,0.3812
722804539431059456,2016-04-20 15:10:05,5,"b""Wall Street's new favorite #ShareaCoke can: https://t.co/NcATTDvmqH\n\n$KO""",pos,0.9927,0.0073
722791718580387840,2016-04-20 14:19:09,31,b'Volatility is evaporating. The VIX is at its lowest levels since August 2015: https://t.co/aRceMEfqht\n\n$TVIX $VXX $XIV $VIX',neg,0.4392,0.5608
722791484282380288,2016-04-20 14:18:13,0,b'@hachizenki Wow...',pos,0.6598,0.3402
722786591840710658,2016-04-20 13:58:46,15,"b""Coca-Cola after earnings. It's tanking. Down 5% in the first 30 minutes of trading: https://t.co/0BPiS6fgTX\n\n$KO https://t.co/rch4USqlV8""",neg,0.013,0.987
722773923406815232,2016-04-20 13:08:26,3,"b'Here are 5 things you may have missed. Intel slashes, how to jinx a market, and more: https://t.co/ak0JI2gOrj\n\n$NFLX $INTC $SPY'",neg,0.2897,0.7103
722770284340711424,2016-04-20 12:53:58,12,"b""Here's almost everything you need to know about Coca-Cola's Q1 earnings (released this morning): https://t.co/BAh9NsJT6s\n\n$KO""",pos,0.8473,0.1527
722767779707936768,2016-04-20 12:44:01,4,"b""Here's one of our new favorite follows. When an earnings presentation is released, they share the slides ASAP: https://t.co/m92Gd4PswM\n\n$KO""",pos,0.9739,0.0261
722598622915870722,2016-04-20 01:31:51,8,"b'RT @frizbshay: Wrote the word ""apple"" in an email and spelled it ""aapl"" I spend too much time on @StockTwits'",neg,0.0066,0.9934
722584155008147457,2016-04-20 00:34:22,44,"b'When Tesla releases a new car, this happens to their web traffic.\n\nAmazing share via: https://t.co/NzP98QaJ86 $TSLA https://t.co/iPM4i6PpIJ'",pos,0.9168,0.0832
722573704438222851,2016-04-19 23:52:50,10,"b""There's a DJ Khaled inspired trader on StockTwits and he's sharing messages like this: https://t.co/fSgtzKbb3O\n\n#AnotherOne \xf0\x9f\x94\x91""",pos,0.8388,0.1612
722545866960187392,2016-04-19 22:02:13,8,"b""Intuitive Surgical is trading at all-time highs after earnings. That means it's up 3,300% since its 2000 IPO: https://t.co/KFa8oljk1Q\n\n$ISRG""",neg,0.4623,0.5377
722523697387606016,2016-04-19 20:34:07,4,b'Insights from $YHOO earnings\n\nCash on hand - https://t.co/6vXDwpyxQk\nPaid clicks - https://t.co/EJYR49nNN4\nMobile - https://t.co/ZBl8xzZ8H1',neg,0.4982,0.5018
722518615019372544,2016-04-19 20:13:56,12,"b'Interesting developments at Intel. They are slashing 12,000 jobs and the CFO is moving into sales: https://t.co/2eRWHFNNXD\n\n$INTC'",neg,0.2322,0.7678
722517292861558784,2016-04-19 20:08:40,10,b'Yahoo BEATS on revenue and EPS expectations: https://t.co/9lCd8ZUuUH\n\n$YHOO',pos,0.7564,0.2436
722516486556925952,2016-04-19 20:05:28,20,"b""INTEL BEATS. And they're going to cut 12,000 jobs: https://t.co/WBwvbJvimY\n\n$INTC""",neg,0.4486,0.5514
722515830383251456,2016-04-19 20:02:52,5,b'INTEL HALTED. Earnings are expected to be released any minute now: https://t.co/3xJ0NbGprD\n\n$INTC',neg,0.4374,0.5626
722513032555950082,2016-04-19 19:51:45,11,b'Here are some of the big hedge fund names holding stocks that reports earnings today: https://t.co/EYMcH4taIW\n\n$YHOO $INTC $VMW',pos,0.8963,0.1037
722503591609700352,2016-04-19 19:14:14,13,"b""You can now buy and sell stocks from StockTwits web. Here's the Netflix stream: https://t.co/LeAm9A5cek\n\n$NFLX https://t.co/3WXzRnJe7z""",pos,0.9874,0.0126
722482060154109953,2016-04-19 17:48:40,9,b'Video with @howardlindzon on the future of personal investing and trading: https://t.co/0hWxfgnysO',pos,0.8068,0.1932
722481179962683395,2016-04-19 17:45:11,6,b'Earnings after the closing bell today that everyone will be watching\n\n\xe2\x80\xa2 $YHOO - https://t.co/QDY7arwGBO\n\xe2\x80\xa2 $INTC - https://t.co/AdtVvERScU',neg,0.23,0.77
722470408255975424,2016-04-19 17:02:22,3,b'StockTwits is hosting a meetup in New York City tomorrow! Come join us. Details here: https://t.co/UvAbiwS1Lv',pos,0.9256,0.0744
722454420575952897,2016-04-19 15:58:51,4,b'Whoa! $SPY sentiment on StockTwits. Approaching new 2016 highs https://t.co/z4i1yBfvlE',pos,0.8533,0.1467
722454121677201409,2016-04-19 15:57:39,1,b'@frizbshay Like it!',neg,0.491,0.509
722444918401044480,2016-04-19 15:21:05,31,b'When stocks rise but volume drops.\n\nA fantastic insight by @alphatrends: https://t.co/HJ6YzxGa41\n\n$SPY $SPX https://t.co/JGYxqRdgzk',pos,0.9358,0.0642
722431075784347648,2016-04-19 14:26:05,13,"b'So this trader made $3,000 in 3 minutes shorting Netflix: https://t.co/KdLfJk6WOu\n\n$NFLX'",neg,0.1313,0.8687
722429041806970884,2016-04-19 14:18:00,9,"b""Huge reversal in IBM today. It's tanking. Down 5.2% right now and erasing a month's worth of gains: https://t.co/cJSLjI8CjB\n\n$IBM""",neg,0.4957,0.5043
722419443725398016,2016-04-19 13:39:51,0,"b""Here's a headline you rarely see when Goldman Sachs reports earnings: https://t.co/A1E7oRd70J\n\n$GS""",neg,0.4977,0.5023
722410369604575232,2016-04-19 13:03:48,2,"b""UnitedHealth Group is up 8% YTD. It's made 14 new highs in that time. And they might hit another today: https://t.co/aQPrITUpXe\n\n$UNH""",neg,0.4995,0.5005
722408105141739520,2016-04-19 12:54:48,13,b'Goldman Sachs earnings this year vs. last year\n\nQ1 15 EPS - $5.94\nQ1 16 EPS (today) - $2.68\n\n$GS earnings chart: https://t.co/7ZYeBcm10y',pos,0.8532,0.1468
722262050584596481,2016-04-19 03:14:26,28,b'The stunning growth of Amazon Web Services.\n\nAn interesting chart and blog post: https://t.co/bId2JzR0CC\n\n$AMZN https://t.co/2GH0lrqB1I',pos,0.9985,0.0015
722236600365789186,2016-04-19 01:33:18,3,b'Want a trader with 13 years of experience to chart your stock? Ask him tonight at this link and tag it #MNM: https://t.co/0TYtmouPsq',pos,0.7806,0.2194
722218034299949059,2016-04-19 00:19:32,8,"b""The economics of slim soda cans and how it's actually helping Pepsi and Coke: https://t.co/IwjHTx5Ikf\n\n$PEP $KO""",pos,0.9718,0.0282
722189374071267328,2016-04-18 22:25:39,9,"b""Here's a chart for patient investors everywhere: https://t.co/O01ypSEhkU\n\n$SPY $DJIA""",neg,0.4928,0.5072
722158855463895040,2016-04-18 20:24:22,30,b'This is the complete breakdown of Netflix earnings.\n\nShared by: https://t.co/9gX15G91Gt\n\n$NFLX https://t.co/6atlUj1QE1',pos,0.6997,0.3003
722158213362163712,2016-04-18 20:21:49,5,b'Netflix is still trying to get into China: https://t.co/9gX15G91Gt\n\n$NFLX',pos,0.5019,0.4981
722157337276887041,2016-04-18 20:18:20,7,"b'Whoa. After this earnings report, IBM is now trading at its highest levels since last August: https://t.co/CePrnyRW9j\n\n$IBM'",pos,0.8534,0.1466
722156342647980033,2016-04-18 20:14:23,3,b'$IBM BEATS: https://t.co/sVitLzIhDx',pos,0.5374,0.4626
722155932721946624,2016-04-18 20:12:46,13,b'Netflix crushes its domestic subscriber estimates. They added 2.23 million people: https://t.co/FEebjvhpGV\n\n$NFLX',pos,0.9477,0.0523
722154692738830336,2016-04-18 20:07:50,26,"b""NETFLIX is tanking. It's down 12% right now. Earnings are out: https://t.co/a2LZkIU9ud\n\n$NFLX https://t.co/cg0Ms3jE3E""",neg,0.2064,0.7936
722154171453976576,2016-04-18 20:05:46,1,"b""Heading into this earnings report, Netflix hasn't missed on earnings in 5 years: https://t.co/zJPCz7eOBD\n\n$NFLX""",pos,0.94,0.06
722149834833047552,2016-04-18 19:48:32,20,b'The Russell 2000 and S&amp;P 500 are at their most important levels since last year\n\n$SPY: https://t.co/4sTQmXS2r2\n$IWM: https://t.co/7wDi10J4wZ',pos,0.7752,0.2248
722146658834718720,2016-04-18 19:35:54,5,"b'With Netflix earnings coming up, Amazon picked an interesting day to announce this: https://t.co/GTWGz8wDBD\n\n$NFLX $AMZN'",pos,0.9967,0.0033
722129879291031554,2016-04-18 18:29:14,13,"b""Heading into its earnings report today, IBM is up 10% YTD. It's one of the best performing Dow stocks: https://t.co/EQpVlKwjC5\n\n$DJIA $IBM""",pos,0.9939,0.0061
722115432807800832,2016-04-18 17:31:50,8,"b""Netflix earnings are only a few hours away. They report at 4:05 PM ET. Here's how its trading right now: https://t.co/iVhla5AQk9\n\n$NFLX""",neg,0.2585,0.7415
722107240820379648,2016-04-18 16:59:16,23,"b""The Dow just hit 18,000. The first time since LAST July. It's now 349 points away from all-time highs: https://t.co/olg9Jho4NL\n\n$DJIA $DIA""",neg,0.4838,0.5162
722093957287702528,2016-04-18 16:06:29,6,"b""Over the weekend we asked about the best books in trading and investing. Here's what everyone recommended: https://t.co/HkRR73d9TL""",neg,0.1426,0.8574
722075818504142848,2016-04-18 14:54:25,10,"b""Disney just traded above $100/share. That's the first time it has done that since early January: https://t.co/aarpKWmi0A\n\n$DIS""",pos,0.5096,0.4904
722068010522042369,2016-04-18 14:23:23,4,"b""Look how far earnings expectations for Morgan Stanley have dropped. It's actually kind of stunning: https://t.co/1dAkH56mnO\n\n$MS""",pos,0.9916,0.0084
722058218680238080,2016-04-18 13:44:29,28,"b""Here's how often the S&amp;P 500 $SPY closes green each month.\n\nData since 1997: https://t.co/MQQvKd0zf5 https://t.co/DQFjERr9fj""",neg,0.0789,0.9211
722048934118612992,2016-04-18 13:07:35,7,"b'This year, Pepsi plans on delivering $7 billion to shareholders through dividends and buybacks: https://t.co/yHMlqWYWub\n\n$PEP'",pos,0.805,0.195
722044419290095617,2016-04-18 12:49:39,1,b'One of the great things about Pepsi earnings is you can get live updates from them here: https://t.co/6K7nCUOCh3\n\n$PEP',pos,0.6647,0.3353
721884191311310849,2016-04-18 02:12:57,7,"b""Looking for traders to follow on StockTwits? Here's one of the many lists we're building to get you started: https://t.co/5tc8w3FHUm""",neg,0.0215,0.9785
721839568358518784,2016-04-17 23:15:38,91,b'EARNINGS\n\nMon - $IBM $PEP $NFLX\nTue - $JNJ $GS $YHOO\nWed - $KO $AXP\nThu - $UA $GOOG $SBUX $MSFT $GM\nFri - $MCD $GE\n\nhttps://t.co/978vEO8JzS',pos,0.5374,0.4626
721817606106140672,2016-04-17 21:48:22,14,"b""Here's how much money some of the most important people at Twitter made last year: https://t.co/diI5frFcqs\n\n$TWTR""",neg,0.0353,0.9647
721790087676100610,2016-04-17 19:59:01,12,"b'Net futures positioning in the US Dollar, according to CoT data, has been sinking at an alarming rate: https://t.co/3UJZVJura0\n\n$EWZ $UUP'",pos,0.5957,0.4043
721772434769117184,2016-04-17 18:48:52,24,"b'As a sector, tech is still below its Dot Com highs.\n\nVia @JLyonsFundMgmt: https://t.co/qo9L5hxW6h\n\n$XLK $GOOGL $AAPL https://t.co/RwTXOxWaLr'",neg,0.0941,0.9059
721712021247541248,2016-04-17 14:48:49,10,"b""What's your favorite book about investing or trading? We're building a list and here's what people are saying: https://t.co/rzxh4eoHXm""",neg,0.1101,0.8899
721701171459723264,2016-04-17 14:05:42,51,"b""It's time to watch emerging markets again.\n\nThis post from @andrewnyquist: https://t.co/hDGiZ0sKBS\n\n$EEM $EWZ $FXI https://t.co/MyDRMASA7f""",pos,0.8395,0.1605
721689797769584641,2016-04-17 13:20:30,21,"b'Relative to the rest of the stock market, the financial sector has been a stunning underperformer: https://t.co/NoPApSPZl6\n\n$SPY $BAC $JPM'",pos,0.7824,0.2176
721492136286248960,2016-04-17 00:15:04,18,b'On one chart this is how fast corporate debt is growing vs. EBITDA: https://t.co/zH3DCE3oiV\n\n$SPY $DJIA $VIX $TLT',pos,0.8439,0.1561
721464208966049792,2016-04-16 22:24:06,32,b'Hedge funds are getting really bullish on gold. Here\xe2\x80\x99s some CoT data on what they\xe2\x80\x99re doing: https://t.co/AYAglHVXvJ\n\n$GLD $GDX',pos,0.9487,0.0513
721421178460438530,2016-04-16 19:33:06,196,b'Next week is going to be pretty big. ALL of these companies report earnings: https://t.co/ddKYFb6Raq\n\n$SBUX $NFLX https://t.co/90BWSD6t3z',neg,0.0315,0.9685
721405528593682432,2016-04-16 18:30:55,12,"b'These are the best stock market bots to be following for trade ideas, insights and charts: https://t.co/JfIZnilt4l'",pos,0.9485,0.0515
721380842308837376,2016-04-16 16:52:50,35,b'The perils of emotions in trading or investing.\n\nVisual shared by @alphatrends: https://t.co/XHjwLOWABt\n\n$SPY $DJIA https://t.co/9E2U6lFOaj',pos,0.8706,0.1294
721374290847920128,2016-04-16 16:26:48,17,b'What the markets are doing this year: \n\nS&amp;P $SPY +1.80% \nDOW $DJIA +2.7% \nNasdaq -1.38%\nGold +16.4% \xe2\x9d\x97\xef\xb8\x8f\n\nStats by: https://t.co/ySptCTBNNK',pos,0.6474,0.3526
721356920645287941,2016-04-16 15:17:46,3,b'You know you love the stock market when you say things like this about IPOs: https://t.co/ywRQTxV2dn\n\n$BATS',pos,0.8661,0.1339
721336184169861120,2016-04-16 13:55:22,1,b'The Dominant Fundamental Factor that rules everything else https://t.co/wEX4lqcNyb via @PeterLBrandt #SaturdayStudySession',pos,0.8105,0.1895
721334932857954306,2016-04-16 13:50:24,19,b'Great transcript of a new interview with @JesseFelder https://t.co/7ZAo9ecLma via @tradermentality #SaturdayStudySession',pos,0.9002,0.0998
721333667398684675,2016-04-16 13:45:22,15,b'Betting on Black Swans is unlikely to yield market-beating returns https://t.co/JRRMUon9rN via Bloomberg #SaturdayStudySession',pos,0.9105,0.0895
721332399850655745,2016-04-16 13:40:20,12,b'Must Read books suggested by some of the greatest minds in finance: https://t.co/Oyvr8v2veD courtesy @RPSeawright #SaturdayStudySession',pos,0.7908,0.2092
721331092582637569,2016-04-16 13:35:08,1,b'Are you the Stephen Curry of Trading? https://t.co/4jJLkmzUfa via @zortrades #SaturdayStudySession',pos,0.8381,0.1619
721330033701224448,2016-04-16 13:30:56,3,"b""Here's how to win: https://t.co/Ha930BymAb via @mikebellafiore #SaturdayStudySession""",pos,0.9033,0.0967
721328708473065472,2016-04-16 13:25:40,2,b'Understand the effect of idiosyncratic risks https://t.co/WOmIHRhMxQ via @nomeansum #SaturdayStudySession',pos,0.9066,0.0934
721327332267417601,2016-04-16 13:20:12,5,b'It\xe2\x80\x99s easier to find bargains by looking at areas where Wall Street isn\xe2\x80\x99t https://t.co/HLynDf82q2 via @EddyElfenbein #SaturdayStudySession',pos,0.9731,0.0269
721326148832010240,2016-04-16 13:15:30,6,b'A hard lesson at The Masters last weekend is applicable to Traders as well: https://t.co/nGinsdOIHV via @avc #SaturdayStudySession',neg,0.2678,0.7322
721324974087143424,2016-04-16 13:10:50,3,b'Successful speculation is a difficult art -- first step: narrow your focus https://t.co/TkdyK4bIzU via @stockbee #SaturdayStudySession',pos,0.8555,0.1445
721323587445985281,2016-04-16 13:05:19,5,b'What the Military Can Teach Us About Investing https://t.co/gC0nrhyAEg via @lhamtil #SaturdayStudySession',neg,0.2283,0.7717
721322293989810177,2016-04-16 13:00:11,7,b'What Separates Extraordinary Investors From All The Rest? https://t.co/EPxcmm8J9I via @jessefelder #SaturdayStudySession',pos,0.8978,0.1022
721091414847717378,2016-04-15 21:42:45,14,b'Here are 10 stock market masters you have to be following on StockTwits: https://t.co/5tc8w3FHUm\n\n$STWIT $STUDY',pos,0.5003,0.4997
721044750795583488,2016-04-15 18:37:19,20,b'Facebook has one of the highest P/E ratios in the S&amp;P 500. But its earnings expectations look like this: https://t.co/IKBiIUsWxM\n\n$FB',pos,0.8751,0.1249
721034372191625217,2016-04-15 17:56:05,14,b'When DJ Khaled jokes make it to the stock market: https://t.co/6UPE1nnkoK\n\n$JPM #AnotherOne #MajorKeyAlert',neg,0.1537,0.8463
721023195839528960,2016-04-15 17:11:40,4,b'Fitbit is up nearly 20% this week. But it has still lost nearly half of its 2015 IPO value: https://t.co/jNLyu8oljy\n\n$FIT',neg,0.0365,0.9635
721010211188785154,2016-04-15 16:20:04,10,b'Maybe the best IPO comment ever? \xf0\x9f\x98\x86\n\nOn $BATS: https://t.co/BbA32zQlkm https://t.co/3MFCOZoZvR',pos,0.9085,0.0915
721004189577515008,2016-04-15 15:56:09,12,b'RT @WillieDelwiche: Do yourself a favor and take the time to read this: https://t.co/hDyVUCajrV',neg,0.0021,0.9979
720982959809888257,2016-04-15 14:31:47,1,b'BATS Global Markets $BATS is now trading. First Print: $22.66 https://t.co/aRNlFhZTWT #IPO',pos,0.7331,0.2669
720980613445074945,2016-04-15 14:22:28,0,b'@GekkoWire What date did Steve Wynn buy?',neg,0.285,0.715
720979997536686084,2016-04-15 14:20:01,35,"b""When a CEO buys the dip.\n\nThis could turn out to be one of the year's best trades.\n\n$JPM: https://t.co/yQfRRh0Ksi https://t.co/h9J04ymQif""",neg,0.3662,0.6338
720971704495915008,2016-04-15 13:47:04,13,"b""Watch bank stocks right now. JP Morgan Chase is up 9% this week. And it's right at its 200-day MA: https://t.co/85BhsoNBNy\n\n$JPM $C $BAC""",pos,0.8665,0.1335
720960347167932417,2016-04-15 13:01:56,3,b'There was one big earnings report this morning \xe2\x80\x93 Citigroup. Someone shared their earnings slides here: https://t.co/F5ibcsb9wX\n\n$C',pos,0.7998,0.2002
720943232163704833,2016-04-15 11:53:55,38,b'Why you have to pay attention to market breadth.\n\nA profound study by @JLyonsFundMgmt: https://t.co/ETL9l6pupM\n\n$SPY https://t.co/58ely35eop',neg,0.0815,0.9185
720942339200430080,2016-04-15 11:50:22,8,"b'$SPY, $SPX A must-read for market breadth and the studies around it. The NYSE AD Line vs. the market. https://t.co/PbHbEDIb6D'",pos,0.6179,0.3821
720775025796603904,2016-04-15 00:45:32,4,b'An epic bull flag or a bearish channel? And 4 other things you may have missed today: https://t.co/z9nyF123y9\n\n$TWTR $SPY $STWIT',pos,0.7975,0.2025
720759437942734849,2016-04-14 23:43:35,14,"b'In behavioral finance, one of the most important concepts to understand is cognitive dissonance: https://t.co/VnGaYnYcOi\n\n$SPXL $UWTI $NUGT'",pos,0.6106,0.3894
720737331511169024,2016-04-14 22:15:45,2,"b'RT @CrosbyVenture: .@stocktwits\' @howardlindzon says the ""T-Rex"" of #fintech is coming to the US... $BABA has already emerged in China. htt\xe2\x80\xa6'",neg,0.3455,0.6545
720733989791744000,2016-04-14 22:02:28,0,b'@drew_firment @howardlindzon \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f \xf0\x9f\x91\x8f',pos,0.5374,0.4626
720733928001310725,2016-04-14 22:02:13,3,b'RT @drew_firment: The highlight of AWS Financial Services Cloud Symposium was @howardlindzon - the weird startup guy from @StockTwits  http\xe2\x80\xa6',pos,0.574,0.426
720731234591186944,2016-04-14 21:51:31,0,b'@lhamtil \xf0\x9f\x98\x86',pos,0.5374,0.4626
720720073850269696,2016-04-14 21:07:10,0,b'@RyanNegri @NASDboy \xf0\x9f\x91\x8d \xf0\x9f\x91\x8d \xf0\x9f\x91\x8d',pos,0.5374,0.4626
720718421961347073,2016-04-14 21:00:36,4,b'Should we make some StockTwits workout swag next? \xf0\x9f\x8f\x8b \xf0\x9f\x92\xaa https://t.co/dIfrfNJif2',neg,0.2281,0.7719
720711223038255105,2016-04-14 20:32:00,25,"b""Get ready. Over the next two weeks you'll hear earnings from Google, Facebook, Apple and more: https://t.co/TgpSJ58rDm\n\n$AAPL $GOOGL $FB""",neg,0.1332,0.8668
720696872302567424,2016-04-14 19:34:58,11,b'Whoa. There was a mini flash crash in $UTX just minutes ago.\n\nThe Nasdaq is looking into it: https://t.co/dQaaxDqgPd https://t.co/cXSopt9npu',neg,0.0687,0.9313
720674429366239237,2016-04-14 18:05:48,7,"b""When @tomkeene and @howardlindzon talk, you have to listen. Here's one of the things they discussed. https://t.co/k5cbaH8vZD""",neg,0.2869,0.7131
720659267083182081,2016-04-14 17:05:33,32,b'Bull flag or bearish channel?\n\nA S&amp;P 500 monthly chart by @DownsideHedge: https://t.co/AyfvHxgVFh\n\n$SSO $SPY $SPXL https://t.co/SLYG5xqXgB',pos,0.716,0.284
720646013346717696,2016-04-14 16:12:53,0,b'@dajobeuz @elonmusk A classic :)',pos,0.8618,0.1382
720640983600238593,2016-04-14 15:52:54,6,"b'There\'s a bot on StockTwits named Holly and she says things like ""BOOM"" and ""There goes the dynamite"" https://t.co/mt2P99pWDj'",neg,0.067,0.933
720638051194511360,2016-04-14 15:41:14,61,b'All the global indexes and their % away from all-time highs.\n\nData by @MktOutperform: https://t.co/hvVCbzyEfL\n\n$SPY https://t.co/wC1bM4gh8x',pos,0.6789,0.3211
720620073371574272,2016-04-14 14:29:48,13,"b'After getting obliterated in 2014 and 2015, 3D printing stocks are actually having a good year: https://t.co/7eZyidXll3\n\n$DDD $SSYS'",pos,0.9537,0.0463
