b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
723082647484813313,2016-04-21 09:35:12,11,"b'Thanks DC!!! 3,000 folks coming to DAR tonight for Smart Money with me and @ChrisBrownOnAir !! Come early and get a good seat.'",pos,0.9284,0.0716,2016-04-22
723082329917288450,2016-04-21 09:33:56,101,"b'The plans of the diligent lead surely to plenty, But those of everyone who is hasty, surely to poverty. Proverbs 21:5'",neg,0.3097,0.6903,2016-04-22
723082051411279872,2016-04-21 09:32:49,7,b'Speaking for Realtors Prayer Breakfast in Falls Church this morning. Looking forward to it.',neg,0.1233,0.8767,2016-04-22
722904847876423681,2016-04-20 21:48:41,17,"b""RT @mcginleyemma2: I'd like to thank @DaveRamsey, not only for his shameless sexism but also for his ignorance of white privilege and socio\xe2\x80\xa6""",pos,0.5181,0.4819,2016-04-21
722825156708569088,2016-04-20 16:32:01,9,"b'Solve problems, be brilliant &amp; find balance on this @EntreLeadership podcast w/ @toddhenry @alli @ChristyBWright https://t.co/e5evjr7rH9'",pos,0.6285,0.3715,2016-04-21
722779859596914689,2016-04-20 13:32:01,74,"b'High school students, you could win BIG. Take our Challenge for a chance at a scholarship or a laptop! https://t.co/5eEfK3zJA4'",neg,0.3429,0.6571,2016-04-21
722760715694706689,2016-04-20 12:15:57,77,b'Hey Washington DC. Did u feel the disruption in The Force? Common Sense is in town! https://t.co/pZyarZdEVn',pos,0.7409,0.2591,2016-04-21
722759976444432385,2016-04-20 12:13:01,7,b'Sound check @EntreLeadership 1 day event in DC today over 1000 Business Leaders w @ChrisHogan360 &amp; @ChristyBWright https://t.co/dUKAIVr8wi',neg,0.244,0.756,2016-04-21
722544080148783109,2016-04-19 21:55:07,17,"b""#Tampa I'll be on @abcactionnews during the 6PM ET hour sharing money saving basics and why you need to get out of debt. Tune in!""",neg,0.1779,0.8221,2016-04-20
722524753899233280,2016-04-19 20:38:19,42,b'RT @RachelCruze: 6 Ways to Cut Spending in College https://t.co/5KmD82y4cB https://t.co/Dt1OcLdocL',neg,0.38,0.62,2016-04-20
722524583702695936,2016-04-19 20:37:39,5,"b'RT @DrHenryCloud: Live in NYC? Attend a free, live filming with me April 28 in Soho. Details/RSVP: jayson@drcloud.com'",neg,0.4954,0.5046,2016-04-20
722523829717856256,2016-04-19 20:34:39,530,"b""RT @MaxLucado: Expect opposition.The only way 2 avoid criticism is 2 do nothing. Dogs don't bark at parked cars.""",neg,0.0002,0.9998,2016-04-20
722417492212076544,2016-04-19 13:32:06,16,b'Need a new perspective on your finances? Our Smart Money events are coming to a city near YOU! https://t.co/xwGYS50rE9',pos,0.728,0.272,2016-04-20
722402373386182657,2016-04-19 12:32:02,30,"b""If you don't have a 15 yr. fixed mortgage, hear what @chrisbrownonair has to say about the best time to refinance. https://t.co/lIIgdlfZqd""",neg,0.244,0.756,2016-04-20
722389791342469120,2016-04-19 11:42:02,202,b'You harvest what you plant. If you plant NOTHING it wont matter who you vote for.',pos,0.7389,0.2611,2016-04-20
722389596231901184,2016-04-19 11:41:15,108,"b'Research shows 74% of Retirement Saving success is ""Savings Rate"". So how much you save is more important than any other factor.'",pos,0.538,0.462,2016-04-20
722389186842599424,2016-04-19 11:39:38,58,"b'A lazy man buries his hand in the bowl, And will not so much as bring it to his mouth again. Proverbs 18:24'",neg,0.1745,0.8255,2016-04-20
722168385090531328,2016-04-18 21:02:14,13,"b""RT @KirkMunsch: @DaveRamsey Dow 18K. News silence is deafening. Oh wait, it ain't bleedin' so it ain't leadin'""",neg,0.092,0.908,2016-04-19
722094112367714305,2016-04-18 16:07:06,17,"b""It's time to love the life YOU have! Check out @RachelCruze's new book! Pre-order today https://t.co/3Y4OwnA6q6""",pos,0.9909,0.0091,2016-04-19
722042759566065664,2016-04-18 12:43:03,32,"b""We're now giving away TWO vacations! #Teachers make sure you enter! https://t.co/IG7jxg8JGU https://t.co/CFq9ovDIG4""",neg,0.0266,0.9734,2016-04-19
722039753399336967,2016-04-18 12:31:06,198,b'Spring and Mondays are both a fresh start. I need those. Decide today to have a great week.',pos,0.9779,0.0221,2016-04-19
722024192657502208,2016-04-18 11:29:16,438,"b""Debt is a thief. It steals your income, your most powerful wealth building tool. Don't roll out the red carpet for a Thief.""",neg,0.0289,0.9711,2016-04-19
722023751991353344,2016-04-18 11:27:31,93,"b""A man's gift makes room for him, And brings him before great men. Proverbs 18:16""",pos,0.9982,0.0018,2016-04-19
721689654358118400,2016-04-17 13:19:56,173,b'A day of rest increases productivity the remainder of the week. Recreate...RE- Create.',neg,0.3026,0.6974,2016-04-18
721689371896856577,2016-04-17 13:18:49,99,b'The beginning of strife is like releasing water; Therefore stop contention before a quarrel starts.  Proverbs 17:14',neg,0.0637,0.9363,2016-04-18
721506298559340545,2016-04-17 01:11:21,9,b'Thanks for coming !!! Team did a great job! Proud of all of em.  https://t.co/VInnR9c4iC',pos,0.9332,0.0668,2016-04-17
721505823281844225,2016-04-17 01:09:27,6,b'Thanks for Coming! Great Day! https://t.co/6ZzRdJ4cma',pos,0.9736,0.0264,2016-04-17
721505745523630080,2016-04-17 01:09:09,2,b'Thanks for coming! https://t.co/IcZFAJ93Bl',neg,0.3207,0.6793,2016-04-17
721505442296414208,2016-04-17 01:07:57,23,"b'Best #Smart2016 Conference we have ever done. EVERY speaker, the band, the AV, MC were all World Class and on their Game. Thanks for coming!'",pos,0.638,0.362,2016-04-17
721430722788069377,2016-04-16 20:11:02,19,b'A little Journey!! This is happening at #Smart2016 https://t.co/VI29tBFlko',neg,0.2162,0.7838,2016-04-17
721308609003577344,2016-04-16 12:05:48,23,"b'Here we GO! SOLD OUT over 5,000 folks for Smart Conference #Smart2016 https://t.co/RAjfCCYBlJ'",pos,0.7142,0.2858,2016-04-17
721271157564010496,2016-04-16 09:36:59,25,b'Good one.  https://t.co/mj9JFhidyd',pos,0.5782,0.4218,2016-04-17
720986779181051906,2016-04-15 14:46:58,95,"b'RT @RachelCruze: \xe2\x80\x9cOur deepest fear is not that we are inadequate. Our deepest fear is that we are powerful beyond measure."" - Nelson Mandela'",neg,0.3463,0.6537,2016-04-16
720967919769747458,2016-04-15 13:32:01,15,"b"".@ChristineCaine is a POWERHOUSE. She talks passion in leadership on this month's Leadership Momentum Podcast:https://t.co/7ZaLbdsDU5""",pos,0.9056,0.0944,2016-04-16
720961203011497984,2016-04-15 13:05:20,1,b'@yesisaidheslazy //Figured...See ya tom. Make sure to intro yourself.',neg,0.2697,0.7303,2016-04-16
720961078545530880,2016-04-15 13:04:50,17,"b'Thanks folks for a SOLD OUT Smart Conference tomorrow in Orlando. 6,000 folks. If you have tickets come early!!! Gonna b crowded.'",neg,0.1339,0.8661,2016-04-16
720960472405643264,2016-04-15 13:02:26,118,"b'A wholesome tongue is a tree of life, But perverseness in it breaks the spirit. Proverbs 15:4'",pos,0.7782,0.2218,2016-04-16
720955865910611968,2016-04-15 12:44:07,1,b'Do you have backstage VIP seats? https://t.co/E71HDsahnS',neg,0.4992,0.5008,2016-04-16
720667467668918272,2016-04-14 17:38:08,86,b'Great Read...Laughed out loud. \n\nhttps://t.co/iU13v15Cwi',neg,0.3539,0.6461,2016-04-15
720592080322588672,2016-04-14 12:38:34,47,"b'First I was on this truck, then @ChrisHogan360   It has NEVER looked this good. Pre sale launched for @RachelCruze https://t.co/HiA26Onj5C'",neg,0.0192,0.9808,2016-04-15
720590507554897922,2016-04-14 12:32:19,13,"b""Tax Day is Monday the 18th. If you've waited to file, there's still time to find help from a trusted PRO. https://t.co/azSEx4UpkW""",neg,0.0563,0.9437,2016-04-15
720587494396456960,2016-04-14 12:20:21,9,b'We are pumped to be in Orlando doing @EntreLeadership one day today! https://t.co/g37GAHKVlD',pos,0.6523,0.3477,2016-04-15
720587290561613824,2016-04-14 12:19:32,684,"b'Too many folks entertain themselves into failure. Successful people are always growing, reading, learning. Be intentional.'",pos,0.9467,0.0533,2016-04-15
720585910224568322,2016-04-14 12:14:03,70,"b'Fools mock at sin, But among the upright there is favor. Proverbs 14:9'",neg,0.2057,0.7943,2016-04-15
720342025351118848,2016-04-13 20:04:56,4,b'RT @heath_sellers: #DaveRamsey is #hiring a Ruby Developer!! #WorkThatMatters\nhttps://t.co/zGN2R1bJtF #job',pos,0.8866,0.1134,2016-04-14
720341726729236480,2016-04-13 20:03:45,3,b'Thanks for dropping by. Folks...go get her new book!!! Great read.  https://t.co/DVws6SwMcr',pos,0.9496,0.0504,2016-04-14
720258254362660865,2016-04-13 14:32:04,13,"b""How @the100MileMan got out of a rut and changed his business AND his life on this week's @EntreLeadership podcast https://t.co/STxqtX4xyy""",neg,0.1688,0.8312,2016-04-14
720222668285456384,2016-04-13 12:10:39,394,b'The bad news is your success is up to you. The GREAT news is your success is up to you. So go WIN.',neg,0.1222,0.8778,2016-04-14
720220704344576000,2016-04-13 12:02:51,881,"b'RT @JohnCMaxwell: Life is like riding a bicycle. To keep your balance, you must keep moving. -Albert Einstein'",neg,0.2445,0.7555,2016-04-14
720202088962211840,2016-04-13 10:48:53,240,b'We live in a Cause and Effect world. Painful to realize most of my problems are Cause of ME.',neg,0.456,0.544,2016-04-14
720201768756473856,2016-04-13 10:47:37,252,"b'The soul of a lazy man desires, and has nothing; But the soul of the diligent shall be made rich. Proverbs 13:4'",neg,0.4634,0.5366,2016-04-14
720201293910962176,2016-04-13 10:45:43,13,"b'Great job on @foxandfriends this morning @RachelCruze ..big announcement about us giving away a $40,000 Scholarship! https://t.co/tX2bunyiFO'",neg,0.3729,0.6271,2016-04-14
720191059767078913,2016-04-13 10:05:03,17,b'Want to know how we raised our kids to be smart with money? Watch @foxandfriends around 5:30am CT as @RachelCruze shares our tips!',neg,0.2049,0.7951,2016-04-14
719926075791265793,2016-04-12 16:32:06,31,b'Peter and Heidi dug their way out of $1 MILLION worth of debt. Get inspired! https://t.co/t7kjKQAVFJ',neg,0.119,0.881,2016-04-13
719866433090359296,2016-04-12 12:35:06,34,"b""We're saying thanks to #teachers in a BIG way: https://t.co/WfcovstP5R https://t.co/BIWv7BrHLH""",neg,0.1693,0.8307,2016-04-13
719859112541044736,2016-04-12 12:06:01,180,b'Twitter rule: When you respond negatively to a motivational quote it makes you look like a loser.',neg,0.2048,0.7952,2016-04-13
719858103374766080,2016-04-12 12:02:00,872,b'RT @JohnCMaxwell: Do not follow where the path may lead. Go instead where there is no path and leave a trail. -Ralph Waldo Emerson',neg,0.0148,0.9852,2016-04-13
719855565778862080,2016-04-12 11:51:55,320,b'Winning isn\xe2\x80\x99t easy. Do it anyway.',neg,0.0925,0.9075,2016-04-13
719842271907045377,2016-04-12 10:59:06,896,"b'You are not stuck. Your life is a film strip, not a snap shot. Keep working, keep grinding, keep hustling...good things are coming.'",neg,0.2888,0.7112,2016-04-13
719842111319904256,2016-04-12 10:58:28,29,"b'Not really. Poor as a state of mind is not contentment, but rather a broken spirit, loss of hope.  https://t.co/2JR2czQ9fG'",neg,0.0418,0.9582,2016-04-13
719839411865808896,2016-04-12 10:47:44,218,"b'I have been Broke, I have never been Poor. Poor is a state of mind.- Mike Todd.'",neg,0.0878,0.9122,2016-04-13
719838843441127430,2016-04-12 10:45:28,100,"b'A good man obtains favor from the Lord, But a man of wicked intentions He will condemn. Proverbs 12:2'",pos,0.8967,0.1033,2016-04-13
719726433078263808,2016-04-12 03:18:48,18,b'Boom! Look at YOU! Congrats  https://t.co/0Ej8rqeNN1',pos,0.7498,0.2502,2016-04-12
719537649858560000,2016-04-11 14:48:38,6,b'Pappa Dave is really proud of this fabulous happy little girl. And proud of her Mom and Dad too.  https://t.co/8Yq8Pv8mJx',pos,0.9933,0.0067,2016-04-12
719537267199643652,2016-04-11 14:47:07,5,"b'Yes, love that book and read Gladwell always.  https://t.co/0535Trrl17'",pos,0.9834,0.0166,2016-04-12
719513069995614210,2016-04-11 13:10:58,23,b'Last week another underdog David was in the Elah Valley where THE David fought Golaith. https://t.co/kPsWEcGnH1',neg,0.0077,0.9923,2016-04-12
719503268401926144,2016-04-11 12:32:01,15,"b""Don't let this expense sneak up on your family. @ChrisBrownOnAir explains how to prepare for long-term care: https://t.co/nJ4NV2HRA5""",neg,0.001,0.999,2016-04-12
719495736954646528,2016-04-11 12:02:05,1225,"b""RT @JohnCMaxwell: Twenty years from now you will be more disappointed by the things that you didn't do than by the ones you did do. -Mark T\xe2\x80\xa6""",neg,0.012,0.988,2016-04-12
719488461829484545,2016-04-11 11:33:11,127,b'RT @diefledermausro: @DaveRamsey @kendellmarvel https://t.co/JCztGt35EE',pos,0.5374,0.4626,2016-04-12
719470966749995008,2016-04-11 10:23:40,21,"b""11 wonderful days in Israel with my family. WOW. Now to kick Jet Lag's butt. #Mt. Carmel...We love ya Israel! https://t.co/HPC3B5nfQ2""",pos,0.9998,0.0002,2016-04-12
719468459088863233,2016-04-11 10:13:42,522,"b'If you wait on politics to fix your life, your life will suck. You are not a victim, you are a hero, go get ya some.'",neg,0.0361,0.9639,2016-04-12
719468197100056576,2016-04-11 10:12:39,131,"b'The integrity of the upright will guide them, But the perversity of the unfaithful will destroy them. Proverbs 11:3'",neg,0.1596,0.8404,2016-04-12
718842007603556352,2016-04-09 16:44:24,190,b'Yep https://t.co/4NH0SK77Yd',pos,0.5374,0.4626,2016-04-10
718343624824655872,2016-04-08 07:44:00,329,"b""RT @PriscillaShirer: God's favor eradicates fear. So, be fearless today! Do what you were created for!""",neg,0.002,0.998,2016-04-09
718298612422283264,2016-04-08 04:45:09,141,"b'RT @ChrisBrownOnAir: ""Heaven is full of answers to prayers for which no one ever bothered to ask.\xe2\x80\x9d - Billy Graham'",neg,0.2472,0.7528,2016-04-08
718280869354582019,2016-04-08 03:34:38,8,b'Always been the feisty underdog. Now another David is in the Elan Valley. LOL https://t.co/wSacauMN8F',neg,0.3211,0.6789,2016-04-08
718071821766103040,2016-04-07 13:43:58,219,"b'Hey high school students, are you up for a challenge? You could win a scholarship or laptop! https://t.co/l1NhBLdg61 https://t.co/NsJ4E210ig'",pos,0.6637,0.3363,2016-04-08
718053740188536833,2016-04-07 12:32:07,10,"b""#Knoxville Make sure you catch @ChrisHogan360's book signing and Q&amp;A at @booksamillion tomorrow at 6:30PM""",neg,0.2844,0.7156,2016-04-08
718031322732572672,2016-04-07 11:03:02,11,"b"".@ChrisHogan360 will be answering YOUR questions about retirement and money on @foxandfriends around 7:20am ET.  Don't miss it!""",neg,0.0028,0.9972,2016-04-08
717939190596501504,2016-04-07 04:56:56,18,b'That is a lie. Run.  https://t.co/TesI0FFveF',pos,0.8403,0.1597,2016-04-07
717333077446553600,2016-04-05 12:48:27,6,b'That is funny.  https://t.co/IKb3J2aKp2',pos,0.8792,0.1208,2016-04-06
717313847565025280,2016-04-05 11:32:02,37,"b'""You have to intentionally choose to drop the baggage.\xe2\x80\x9d This Leadership Momentum Podcast w/ @ChristineCaine is SOLID https://t.co/7ZaLbdsDU5'",pos,0.6406,0.3594,2016-04-06
716969339987972096,2016-04-04 12:43:05,55,b'.@Royals GM Dayton Moore shares the one thing that built their championship team on the @Entreleadership podcast https://t.co/tkDPWN8nG7',pos,0.6715,0.3285,2016-04-05
716945917929107456,2016-04-04 11:10:01,22,b'Moms! Check out this new book from Dr. Emerson Eggerichs of @loverespectinc: Mother &amp; Son: The #RespectEffect https://t.co/pBpCh0LAqh',pos,0.641,0.359,2016-04-05
716849605930037248,2016-04-04 04:47:19,4,b'Thanks so much for helping others  https://t.co/0j1QyqPBSr',pos,0.6058,0.3942,2016-04-04
715988906244775936,2016-04-01 19:47:12,15,"b'RT @RachelCruze: Favorite spot today. Mt of Beatitudes. \n\n3 \xe2\x80\x9cBlessed are the poor in spirit,\n    for theirs is\xe2\x80\xa6 https://t.co/PbkwrK8I5t'",pos,0.8834,0.1166,2016-04-02
715976288482144256,2016-04-01 18:57:04,96,"b'#Teachers, you work hard every day and we want to say thanks! https://t.co/clKCTlIRTA https://t.co/q78AEAk2ds'",pos,0.8172,0.1828,2016-04-02
715883176858484736,2016-04-01 12:47:04,14,b'Pastor @LBrey joins the Leadership Momentum Podcast to share practical steps to success for church leadership https://t.co/7ZaLbdsDU5',pos,0.9583,0.0417,2016-04-02
715568484701376513,2016-03-31 15:56:36,132,b'Sea of Galilee. Just Wow https://t.co/LY5IYAcsYk',pos,0.7519,0.2481,2016-04-01
715510714589257728,2016-03-31 12:07:02,39,b'Think renting isn\xe2\x80\x99t winning? Renting can help you get ahead and @ChrisBrownOnAir will tell you how. Tune in! https://t.co/6RxpPiSsqX',neg,0.0289,0.9711,2016-04-01
715173741961973762,2016-03-30 13:48:02,21,"b'Smart Money Tour will be in DC, NC, AZ, UT, AL &amp; MN in April &amp; May! Find a city near you\xe2\x80\x94get your tickets now! https://t.co/Y1a6w045Ey'",neg,0.1229,0.8771,2016-03-31
715149594905022465,2016-03-30 12:12:04,64,b'MILLIONS of Financial Peace University grads can\xe2\x80\x99t be wrong. Find out why FPU WORKS! Join a class near you. https://t.co/ctwiK1HFwX',neg,0.1343,0.8657,2016-03-31
714975715825999874,2016-03-30 00:41:08,22,"b'Very proud of you my friend. World class talent, work ethic and character. Well Deserved.  https://t.co/j77nhvJuwi'",neg,0.4708,0.5292,2016-03-30
714812064817090561,2016-03-29 13:50:51,947,"b'You will harvest what you plant. So plant intentionally. Plant good habits, good values, good work, good decisions...YOU decide.'",neg,0.4652,0.5348,2016-03-30
714811378243076097,2016-03-29 13:48:07,160,"b'Do not be overcome by evil, but overcome evil with good. Romans 12:21'",neg,0.3769,0.6231,2016-03-30
714808317361725440,2016-03-29 13:35:58,128,b'RT @perrynoble: His plans &gt; our plans https://t.co/RD2W8gb3AI',neg,0.4609,0.5391,2016-03-30
714808244791877632,2016-03-29 13:35:40,523,"b""RT @JohnCMaxwell: If you don't know where you are going, you might end up someplace else. -Yogi Berra""",neg,0.0036,0.9964,2016-03-30
714807979334352896,2016-03-29 13:34:37,120,"b'RT @RachelCruze: \xe2\x80\x9cQuality is not an act, it is a habit.\xe2\x80\x9d - Aristotle'",neg,0.077,0.923,2016-03-30
714797023875059712,2016-03-29 12:51:05,17,b'.@SouthwestAir CEO @Gary_Kelly joins @EntreLeadership podcast to share how SW creates world-class service &amp; culture. https://t.co/2nLfLnHYWL',neg,0.1761,0.8239,2016-03-30
714780411923042304,2016-03-29 11:45:04,8,b'Join thousands of women in #Dallas &amp; #Phoenix for @ChristyBWright\xe2\x80\x99s Business Boutique! Get your tickets today! https://t.co/0tevkg0UK6',neg,0.1095,0.8905,2016-03-30
714487854286643202,2016-03-28 16:22:33,5,b'This guy is AWESOME https://t.co/nVzczoPx5c',pos,0.8213,0.1787,2016-03-29
714446461614723073,2016-03-28 13:38:04,21,b'Think using a tax pro is expensive? Think again. I wouldn\xe2\x80\x99t file any other way. Find out who I recommend and why https://t.co/outdNG8UwM',pos,0.9363,0.0637,2016-03-29
714422160241127424,2016-03-28 12:01:30,865,"b'RT @JohnCMaxwell: Kind words can be short and easy to speak, but their echoes are truly endless. -Mother Teresa'",pos,0.7777,0.2223,2016-03-29
714422124644016128,2016-03-28 12:01:22,182,"b""RT @AnthonyONeal: There may be people that have more talent than you, but there's no excuse for anyone to work harder than you do. -Derek J\xe2\x80\xa6""",neg,0.0001,0.9999,2016-03-29
714421966820810756,2016-03-28 12:00:44,4010,b'RT @CloydRivers: Merica. https://t.co/Dmhkhwvsu1',pos,0.5374,0.4626,2016-03-29
714421349012357120,2016-03-28 11:58:17,694,"b'Work Hard ALL day, Do the Right thing ALWAYS, and SMILE. You will stand out because so few even do that.'",neg,0.0003,0.9997,2016-03-29
714420580993409024,2016-03-28 11:55:14,176,"b'When the righteous triumph, there is great elation; but when the wicked rise to power, people go into hiding.  Proverbs 28:12'",pos,0.8019,0.1981,2016-03-29
714054520960057344,2016-03-27 11:40:38,377,b'Happy Easter! He is Risen! Live like it.',pos,0.5476,0.4524,2016-03-28
714054289585545216,2016-03-27 11:39:43,321,"b'He is not here; he has risen! Remember how he told you, while he was still with you in Galilee. Luke 24:6'",neg,0.0869,0.9131,2016-03-28
713719825202339840,2016-03-26 13:30:41,309,b'Some days are just more fun than others. https://t.co/Jj3CZImWMx',pos,0.8682,0.1318,2016-03-27
713707549673914368,2016-03-26 12:41:54,196,"b'RT @ChrisHogan360: ""Darkness fell. His friends scattered. All hope seemed lost. But heaven just started counting to three."" - @bobgoff'",neg,0.278,0.722,2016-03-27
713706513534230528,2016-03-26 12:37:47,1152,b'RT @JohnCMaxwell: [People] who try to do something and fail are infinitely better than those who try to do nothing and succeed. -Lloyd Jones',neg,0.0803,0.9197,2016-03-27
713346460830404608,2016-03-25 12:47:04,15,b'.@LisadHarper joins @ChrisBrownOnAir for a special episode about the blessing of Good Friday. Tune in https://t.co/PIn0OWjvFK',pos,0.9295,0.0705,2016-03-26
712979763762057216,2016-03-24 12:29:56,437,"b""RT @JohnCMaxwell: I'm no genius, but I'm smart in spots, and I stay around those spots. -Thomas J Watson, Sr.""",pos,0.714,0.286,2016-03-25
712972760658522118,2016-03-24 12:02:07,27,b'Even leaders struggle with priorities. @LysaTerKeurst shares her time mgmt tips on Leadership Momentum podcast https://t.co/7ZaLbdsDU5',pos,0.8605,0.1395,2016-03-25
712968055932993536,2016-03-24 11:43:25,38,"b'No, but I have noticed a trend of MULTI Millionaires MOVING to zero income tax states.  https://t.co/kjz9is8GMW'",neg,0.0124,0.9876,2016-03-25
712942116062699524,2016-03-24 10:00:20,13,"b'Catch @ChrisBrownOnAir on @FoxandFriends around 6:45am ET answering YOUR questions about marriage, money, budgeting &amp; more! Tune in!'",neg,0.0661,0.9339,2016-03-25
712823449526407172,2016-03-24 02:08:48,4,b'So proud of @AnthonyONeal !!! https://t.co/Yu3ZGjejUM',pos,0.5209,0.4791,2016-03-24
712653785928175617,2016-03-23 14:54:37,2,b'Yep. Thanks for listening.  https://t.co/QHPHnWyCqP',pos,0.5001,0.4999,2016-03-24
712635025431236609,2016-03-23 13:40:04,12,b'The SMART MONEY TOUR rolls across America in April and May! Don\xe2\x80\x99t miss this! Get your tickets TODAY! https://t.co/Y1a6w045Ey',pos,0.9125,0.0875,2016-03-24
712614641810026497,2016-03-23 12:19:05,56,b'Why have MILLIONS gone through Financial Peace University? Because it WORKS! Find a class near you. https://t.co/ctwiK1HFwX',neg,0.3865,0.6135,2016-03-24
712612560453902336,2016-03-23 12:10:48,25,b'Finish this: You might be more Dave Ramsey than Dave Ramsey if you....',neg,0.0683,0.9317,2016-03-24
712609754892406784,2016-03-23 11:59:39,724,b'A pessimist sees the difficulty in every opportunity; an optimist sees the opportunity in every difficulty. Winston Churchill',pos,0.8014,0.1986,2016-03-24
712609514906861568,2016-03-23 11:58:42,77,"b'The father of the righteous will greatly rejoice, And he who begets a wise child will delight in him. Proverbs 23:24'",pos,0.9987,0.0013,2016-03-24
712270615277932544,2016-03-22 13:32:02,11,b'Thanks for you sweet words. I am proud of our team and this is one more reason why. Honored to meet you folks. https://t.co/jTDQqDBYEU',pos,0.8818,0.1182,2016-03-23
712248610231078912,2016-03-22 12:04:36,1210,b'RT @JohnCMaxwell: Humility is the most difficult of all virtues to achieve; nothing dies harder than the desire to think well of oneself. -\xe2\x80\xa6',neg,0.0734,0.9266,2016-03-23
712245905173389312,2016-03-22 11:53:51,208,"b""Save for a Rainy Day. Cause it is going to rain. The G.O.K. fund. The God Only Knows Fund for life's unexpected events.""",neg,0.2043,0.7957,2016-03-23
712245227109666817,2016-03-22 11:51:09,165,"b'Do not speak in the hearing of a fool, For he will despise the wisdom of your words. Proverbs 23:9'",neg,0.0878,0.9122,2016-03-23
712243684524171265,2016-03-22 11:45:01,4,b'.@ChristyBWright is equipping women to make money doing what they LOVE! Get your #Dallas &amp; #Phoenix tickets today! https://t.co/0tevkg0UK6',neg,0.0359,0.9641,2016-03-23
711984214422511617,2016-03-21 18:33:59,1,b'@pmurage Team will be in Touch. Sorry',neg,0.1886,0.8114,2016-03-22
711968633694642178,2016-03-21 17:32:04,6,"b'Site appears clean and well done. Appear to only offer Index funds which is fine, But most 401k offer other options. https://t.co/KhFjMsZA9L'",pos,0.9994,0.0006,2016-03-22
711930459316293632,2016-03-21 15:00:23,177,b'Hope is when you realize the light at the end of the tunnel is NOT an oncoming train.',neg,0.331,0.669,2016-03-22
711909755069943809,2016-03-21 13:38:06,16,b'Don\xe2\x80\x99t waste your time on tax software. Use a trusted tax PRO to save time and MONEY: https://t.co/outdNG8UwM',neg,0.0032,0.9968,2016-03-22
711899933494812673,2016-03-21 12:59:05,247,"b'No one can steal your HOPE, you have to surrender that.'",neg,0.3031,0.6969,2016-03-22
711894146915688449,2016-03-21 12:36:05,9,"b'GREAT info...Try it out everyone, you will love my friend Donald! https://t.co/9KLqAnfVLM'",pos,0.9572,0.0428,2016-03-22
711886353701572608,2016-03-21 12:05:07,21,b'People engage with brands that tell a STORY. Craft YOUR story with @DonaldMiller on @EntreLeadership podcast. https://t.co/6QYZGK7EVE',neg,0.479,0.521,2016-03-22
711884398036197376,2016-03-21 11:57:21,131,"b""Leaders can easily delegate when they trust team's INTEGRITY and COMPETENCY.""",pos,0.5432,0.4568,2016-03-22
711883543018905601,2016-03-21 11:53:57,77,b'Getting treasures by a lying tongue Is the fleeting fantasy of those who seek death. Proverbs 21:6',pos,0.692,0.308,2016-03-22
711882840594632704,2016-03-21 11:51:09,788,b'RT @simonsinek: We can do anything when we accept that we don\xe2\x80\x99t have to know everything.',neg,0.0197,0.9803,2016-03-22
711626306845327360,2016-03-20 18:51:47,15,b'Perfect!! So proud of you!!! https://t.co/DQwE7CHdMl',neg,0.4916,0.5084,2016-03-21
