b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
723175583300128768,2016-04-21 15:44:29,1,"b""RT @HollywoodTed67: @FARNOOSH @FollowLeaderTV Next week's early spoiler meme for glamorous Katie Beauchamp 4/27. https://t.co/dBsViCfoFB""",pos,0.7627,0.2373,2016-04-22
723153553594810368,2016-04-21 14:16:57,3,"b'RT @adriennedorison: ""Don\'t take a NO from someone who can\'t give you a YES"" author of #GettingThere @GillianZoeSegal #TSSM podcast https:/\xe2\x80\xa6'",neg,0.0289,0.9711,2016-04-22
723149594973057024,2016-04-21 14:01:13,0,"b'""I was really intentional about defining the lifestyle I want."" @ThinkYoungMedia on #SoMoney https://t.co/ZfCzxAt1JQ'",pos,0.5088,0.4912,2016-04-22
723148894972993537,2016-04-21 13:58:26,0,b'@fredrikperdahl thank u',pos,0.5374,0.4626,2016-04-22
723148408249278464,2016-04-21 13:56:30,0,b'Thank u! @vanessas426 @theskimm',pos,0.5374,0.4626,2016-04-22
723126418784268288,2016-04-21 12:29:07,2,b'How do you raise money when launching a non-profit? Grants? Kickstarter? @thinkyoungmedia has solutions on #somoney https://t.co/KYn7VEFEYS',neg,0.093,0.907,2016-04-22
723108351358447616,2016-04-21 11:17:20,0,b'@fredrikperdahl farnooshtorabi on snap!',neg,0.2646,0.7354,2016-04-22
722986834809094145,2016-04-21 03:14:28,0,b'@CaddieGolf which one? #whenshemakesmore ? https://t.co/PBqjzeP7zV',pos,0.5694,0.4306,2016-04-21
722985720797900801,2016-04-21 03:10:02,1,b'Thanks! Happy u enjoyed the show! More to come! @bkward615 @garyvee',pos,0.9551,0.0449,2016-04-21
722985082097664000,2016-04-21 03:07:30,0,b'Not gonna lie! @Raphaeleads @FollowLeaderTV @garyvee',neg,0.0663,0.9337,2016-04-21
722984852128174080,2016-04-21 03:06:35,39,b'RT @garyvee: \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f for everyone who watched !!!!!',neg,0.356,0.644,2016-04-21
722984544740237312,2016-04-21 03:05:22,0,b'Thank you. @ChefLizette1 @garyvee @FollowLeaderTV',pos,0.508,0.492,2016-04-21
722984452251615232,2016-04-21 03:05:00,0,b'Thank u! @john_bunn',pos,0.5374,0.4626,2016-04-21
722983959286702080,2016-04-21 03:03:02,0,b'thanks!! @RobinGelfenbien @garyvee @FollowLeaderTV',pos,0.5374,0.4626,2016-04-21
722981944506638336,2016-04-21 02:55:02,1,b'RT @sethneistadt: Congratulations to everyone I know at @VaynerMedia for being a part of #followtheleader. Enjoyed it! https://t.co/2mzkdoo\xe2\x80\xa6',neg,0.1214,0.8786,2016-04-21
722980989987885056,2016-04-21 02:51:15,18,b'RT @LB_MakeupDesign: The amazing @garyvee discussing about education &amp; business #mentorship \xe2\x9c\x94\xef\xb8\x8f\xe2\x98\x9d\xf0\x9f\x8f\xbb\xef\xb8\x8f good guy doing great things   \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb https://\xe2\x80\xa6',pos,0.9698,0.0302,2016-04-21
722980676186845184,2016-04-21 02:50:00,1,b'thanks!!  you can watch previous eps at https://t.co/79vslt9TP1  https://t.co/dmh0xJznWO',neg,0.4046,0.5954,2016-04-21
722980516786483201,2016-04-21 02:49:22,1,b'thanks! and thx for watching! @sethneistadt',pos,0.6327,0.3673,2016-04-21
722980454039752704,2016-04-21 02:49:07,0,b'my honor! @JimmyThePencil @garyvee @FollowLeaderTV @VaynerMedia',neg,0.2792,0.7208,2016-04-21
722979042056671232,2016-04-21 02:43:30,0,b'thank you!! https://t.co/2KleVK7Nqo',pos,0.508,0.492,2016-04-21
722979009601122304,2016-04-21 02:43:22,0,b'love it! thanks for watching! https://t.co/DkuULKwtlz',pos,0.7137,0.2863,2016-04-21
722978890885521409,2016-04-21 02:42:54,0,"b""i'm still in recovery. @DavidLamb""",pos,0.6044,0.3956,2016-04-21
722978755711500289,2016-04-21 02:42:22,0,b'you can watch tomorrow at https://t.co/79vslt9TP1 \n@SabsBroody @garyvee',pos,0.6965,0.3035,2016-04-21
722977771203510272,2016-04-21 02:38:27,0,b'sorry you feel that way. @freereid',neg,0.3408,0.6592,2016-04-21
722977595265028096,2016-04-21 02:37:45,0,"b""she's incredible. @ericmarke @birchbox""",pos,0.9768,0.0232,2016-04-21
722976869197426692,2016-04-21 02:34:52,0,b'next week is Katia Beauchamp CEO of @BirchBox @ericmarke',neg,0.3937,0.6063,2016-04-21
722976753136836608,2016-04-21 02:34:24,3,b'RT @kguirales: Soooo good! Until next Wednesday my fellow hustlers @FollowLeaderTV #followTheLeader \xf0\x9f\xa4\x93\xf0\x9f\xa4\x91 @CNBCPrimeTV @CNBC https://t.co/4Q8L\xe2\x80\xa6',neg,0.4772,0.5228,2016-04-21
722976708433989632,2016-04-21 02:34:14,0,b'thank u! @Tolsonii @garyvee',pos,0.5374,0.4626,2016-04-21
722976632726802433,2016-04-21 02:33:56,0,b'i have the best producers! thank u! @JoelCapperella @garyvee',pos,0.9298,0.0702,2016-04-21
722976518176120832,2016-04-21 02:33:28,1,b'it took a team! @alexa_valavanis @FollowLeaderTV @garyvee',pos,0.5116,0.4884,2016-04-21
722976367881654272,2016-04-21 02:32:53,0,b'thank you! https://t.co/Q0iaR5AKE5',pos,0.508,0.492,2016-04-21
722976066382499840,2016-04-21 02:31:41,0,b'thanks! @tdelamater @garyvee',pos,0.5374,0.4626,2016-04-21
722976034304434176,2016-04-21 02:31:33,1,b'thank you!! keep tuning into @cnbc @skywayruth',neg,0.202,0.798,2016-04-21
722975671140663296,2016-04-21 02:30:06,1,b'Man that FLEW by!! #followtheleader',pos,0.5015,0.4985,2016-04-21
722975295817564160,2016-04-21 02:28:37,0,"b""I'm Sorry! I'm Sorry! (not sorry) #followthelader @garyvee""",neg,0.0147,0.9853,2016-04-21
722975152498192384,2016-04-21 02:28:03,0,b'LOL! Thank you! https://t.co/O7dHpF6Xe4',pos,0.5082,0.4918,2016-04-21
722974922537054208,2016-04-21 02:27:08,0,b'is After School the next hot social media platform? #followtheleader @garyvee',neg,0.4944,0.5056,2016-04-21
722974669188534272,2016-04-21 02:26:08,0,b'@PrincipleMotiv8 none taken!',neg,0.4872,0.5128,2016-04-21
722974459813048320,2016-04-21 02:25:18,0,b'MATT = #HERO #followtheleader',pos,0.5374,0.4626,2016-04-21
722974395669553152,2016-04-21 02:25:02,0,b'thank u!! @slobotski @garyvee @FollowLeaderTV',pos,0.5374,0.4626,2016-04-21
722974333396766720,2016-04-21 02:24:47,0,b'thanks so much! @AuthenticMandC @FollowLeaderTV',neg,0.316,0.684,2016-04-21
722974292485521409,2016-04-21 02:24:38,0,b'happy to hear!! @PrincipleMotiv8 @garyvee #followtheleader',neg,0.2317,0.7683,2016-04-21
722974214949625856,2016-04-21 02:24:19,0,"b""no my mom wouldn't let me! I had a poster and a GIANT button i wore on my jean jacket of Joey. @Digital__Chris @NKOTB""",neg,0.0028,0.9972,2016-04-21
722974018425487360,2016-04-21 02:23:32,0,b'thank you! @tdelamater',pos,0.508,0.492,2016-04-21
722973661930598400,2016-04-21 02:22:07,0,b'thanks so much! @cliffstechnotes',neg,0.316,0.684,2016-04-21
722973425749352448,2016-04-21 02:21:11,0,b'JOEY!! @kguirales',pos,0.5374,0.4626,2016-04-21
722973402420621313,2016-04-21 02:21:05,4,"b""i promise i DID talk and ask q's during the filming of this episode. But @garyvee truth bombs were worth all the air time! #followtheleader""",pos,0.8887,0.1113,2016-04-21
722973107477176320,2016-04-21 02:19:55,0,b'oh hi! @NorthodoxGenius @Morehouse',neg,0.2792,0.7208,2016-04-21
722973061910241280,2016-04-21 02:19:44,0,"b""that's right @NKOTB  4 eva! #followtheleader""",neg,0.3946,0.6054,2016-04-21
722972700101214208,2016-04-21 02:18:18,0,b'thank you! @_AlexHorvath_ @garyvee @CNBC',pos,0.508,0.492,2016-04-21
722972305169747968,2016-04-21 02:16:44,0,b'oops forgot to put away my phone! #followtheleader',neg,0.2588,0.7412,2016-04-21
722972180196274177,2016-04-21 02:16:14,1,"b""RT @raoulm: I think Congress is close to passing a bill: for every 2 days spend with @garyvee we're eligible for 3 days rest @FARNOOSH #fol\xe2\x80\xa6""",neg,0.0307,0.9693,2016-04-21
722972154531328000,2016-04-21 02:16:08,0,"b'wow, thanks!! https://t.co/EVPXhg2HJf'",pos,0.7773,0.2227,2016-04-21
722971822216585216,2016-04-21 02:14:49,0,"b""c'mon COX!  https://t.co/68x5ifqdxM""",pos,0.5374,0.4626,2016-04-21
722971693329821697,2016-04-21 02:14:18,0,b'thanks @slobotski!  https://t.co/dkpM6R4bw3',pos,0.5374,0.4626,2016-04-21
722971601252311040,2016-04-21 02:13:56,1,b'#focus = superpower. @garyvee followtheleader',pos,0.5376,0.4624,2016-04-21
722971404224831488,2016-04-21 02:13:09,2,b'i got a PhD in social media in 2 days with @garyvee',pos,0.6489,0.3511,2016-04-21
722970727658455040,2016-04-21 02:10:28,0,b'it was a whirlwind! i miss it. https://t.co/JffzWjKBGV',pos,0.6429,0.3571,2016-04-21
722970583961612288,2016-04-21 02:09:54,0,b'but better! https://t.co/lidWikvTyg',pos,0.5161,0.4839,2016-04-21
722970542710644736,2016-04-21 02:09:44,1,"b'RT @MktgMonique: ""Effort is grossly underrated."" - @garyvee #FollowTheLeader @FARNOOSH'",pos,0.8212,0.1788,2016-04-21
722970518895374336,2016-04-21 02:09:38,0,b'right!?\n @Raphaeleads @garyvee @FollowLeaderTV @CNBC @CarlosGil83',pos,0.7773,0.2227,2016-04-21
722970487815573505,2016-04-21 02:09:31,0,b'thank u! @globalmoha @garyvee @FollowLeaderTV',pos,0.5374,0.4626,2016-04-21
722970426071257088,2016-04-21 02:09:16,0,b'i think i lost a few pounds. following @garyvee is a great workout. @FollowLeaderTV @farnoosh @garyvee',pos,0.8778,0.1222,2016-04-21
722970244822798337,2016-04-21 02:08:33,4,"b'RT @joshdburnett: Loving how @FARNOOSH is showing people the real @garyvee. Humble, hustle, hard work #followtheleader'",neg,0.1523,0.8477,2016-04-21
722970207136931840,2016-04-21 02:08:24,1,b'thanks !! @JarridWilson @garyvee',pos,0.5374,0.4626,2016-04-21
722969962843918336,2016-04-21 02:07:25,1,b'Where are ya Matt!!!!??? #followtheleader',pos,0.5999,0.4001,2016-04-21
722969890882215936,2016-04-21 02:07:08,1,b'i get kicked out of meetings sometimes. #followtheleader',neg,0.2429,0.7571,2016-04-21
722969695553486848,2016-04-21 02:06:22,2,b'um I lOVE THIS https://t.co/1IEfjq0CW4',neg,0.1266,0.8734,2016-04-21
722969590343565312,2016-04-21 02:05:57,1,b'. @garyvee #ambition : to buy the new york jets #followtheleader https://t.co/0nWd962wrj',neg,0.3283,0.6717,2016-04-21
722969288248811520,2016-04-21 02:04:45,6,b'. @garyvee is #dondraper of #digital #followtheleader',pos,0.5885,0.4115,2016-04-21
722969072024051712,2016-04-21 02:03:53,1,b'hey #vaynernation! tune into @CNBCPrimeTV NOW #followtheleader',pos,0.6903,0.3097,2016-04-21
722968926158753792,2016-04-21 02:03:18,1,b'RT @louisgeneux: .@garyvee on #FollowTheLeader!!!',pos,0.5191,0.4809,2016-04-21
722968745195520000,2016-04-21 02:02:35,0,b'fun right? https://t.co/zQTTUj7VTo',pos,0.6546,0.3454,2016-04-21
722968556347002881,2016-04-21 02:01:50,4,b'has @garyvee figured out the future of marketing? @FollowLeaderTV',neg,0.2475,0.7525,2016-04-21
722968411970637825,2016-04-21 02:01:16,1,"b""RT @joshdburnett: Unless you're running fast, you're dead @garyvee #followtheleader""",neg,0.3263,0.6737,2016-04-21
722967881584119808,2016-04-21 01:59:09,9,b'RT @FollowLeaderTV: Ready to meet the man who\xe2\x80\x99s made millions off social media? Premiere episode of #FollowTheLeader starts NOW on @cnbc ht\xe2\x80\xa6',neg,0.4996,0.5004,2016-04-21
722967613538746368,2016-04-21 01:58:05,0,"b""i'm right there with you! @JarridWilson @garyvee""",pos,0.5758,0.4242,2016-04-21
722967548610904065,2016-04-21 01:57:50,0,b'you bet it will!  https://t.co/Fvhgq2fPXZ',neg,0.4759,0.5241,2016-04-21
722967049857691648,2016-04-21 01:55:51,1,b'4 minutes to go !!!! #followtheleader @CNBCPrimeTV',neg,0.0806,0.9194,2016-04-21
722965881794392064,2016-04-21 01:51:12,0,b'you have the best gifs! #followtheleader\n https://t.co/4J3Z7kzU6q',pos,0.8152,0.1848,2016-04-21
722965728073113600,2016-04-21 01:50:36,0,b'see you at 10! https://t.co/RhaWa3d8Qq',neg,0.3881,0.6119,2016-04-21
722948305949499392,2016-04-21 00:41:22,5,b'Me + @garyvee + #hustle + #mustseetv = followtheleadercnbc 10PM TONIGHT. #followtheleader https://t.co/YT0xKpbrSL',pos,0.5374,0.4626,2016-04-21
722938768479494144,2016-04-21 00:03:28,0,b'booyah! https://t.co/s1WCWT6te2',pos,0.5374,0.4626,2016-04-21
722938417407897600,2016-04-21 00:02:04,4,b'RT @OwnYourMoney: @FARNOOSH got the insane chance to follow top entrepreneurs for 48 hrs. @garyvee tonight #FollowtheLeader @CNBC https://t\xe2\x80\xa6',pos,0.6885,0.3115,2016-04-21
722938177045020672,2016-04-21 00:01:07,1,"b""I want to know more about my listeners aka you... share your feedback in my listener study. It's short &amp; sweet https://t.co/IkoaxAzrkW""",pos,0.7332,0.2668,2016-04-21
722924545468837888,2016-04-20 23:06:57,2,b'RT @LaurenYoung: HAPPENING NOW @PennStateHonors Financial Aid webinar with @FARNOOSH Details https://t.co/BoCd6eUmlN https://t.co/1YurOkSrSU',pos,0.8244,0.1756,2016-04-21
722924026092326912,2016-04-20 23:04:53,1,b'That time @garyvee introduced me to @snapchat. See us hang out on @FollowLeaderTV Tonight at 10PM ET/PT. @CNBC https://t.co/0dvaXoZTfo',neg,0.2669,0.7331,2016-04-21
722918080645578752,2016-04-20 22:41:16,6,b'RT @O_Magazine: .@GilbertLiz says this is the first step to happiness  https://t.co/EOw67ETgP3',pos,0.639,0.361,2016-04-21
722909698404405248,2016-04-20 22:07:57,1,b'Every week you top it! Love this! https://t.co/OxEn2AAhvA',pos,0.8571,0.1429,2016-04-21
722907756458446848,2016-04-20 22:00:14,1,"b""Loved talking to @PennStateKid about the importance of incorporating computer science into student's curriculums https://t.co/QFuO2vCaCT""",pos,0.7868,0.2132,2016-04-21
722905847173525504,2016-04-20 21:52:39,0,b'when you know @followtheleaderTV is back on tonight with a fresh episode. 10pm ET/PT on @CNBC https://t.co/bufj9VKghe via @giphy',pos,0.8297,0.1703,2016-04-21
722904708495441922,2016-04-20 21:48:08,0,"b""right on! you're #somoney! https://t.co/dVHM1cJ3oD""",pos,0.6101,0.3899,2016-04-21
722900944384438272,2016-04-20 21:33:10,2,"b""i'm live on twitter tonight at 10PT ET/PT to chat #followtheleader while it's airing. #AMA""",neg,0.068,0.932,2016-04-21
722897741748146176,2016-04-20 21:20:27,1,b'RT @justicewordlaw: Today is a great day because @garyvee will be on @CNBC #followtheleader',pos,0.964,0.036,2016-04-21
722897577822130178,2016-04-20 21:19:47,1,b'thanks for the twitter love! #followtheleader https://t.co/sedp9sLBDl',pos,0.91,0.09,2016-04-21
722895168681037824,2016-04-20 21:10:13,7,"b""RT @FollowLeaderTV: Here's what's in @garyvee's bag: https://t.co/LGD5QOs6Sz \n\nWatch him on #FollowTheLeader TMRW at 10p ET/PT on @CNBC! ht\xe2\x80\xa6""",pos,0.6885,0.3115,2016-04-21
722895120471732224,2016-04-20 21:10:02,0,b'LOL! #truth https://t.co/JQMOgcSCM5',pos,0.5374,0.4626,2016-04-21
722877690995425280,2016-04-20 20:00:46,1,"b'""Think abt the life you wanna create &amp; about what would make you happy"" @PennStateKid on his advice to entrepreneurs https://t.co/tfUMwTpcMN'",neg,0.0939,0.9061,2016-04-21
722863013158653952,2016-04-20 19:02:27,18,"b""RT @CNBC: Psst...there's one surprising secret to selling  https://t.co/Ir8RQYZCNb h/t @garyvee https://t.co/lxntoeOdsU""",neg,0.4374,0.5626,2016-04-21
722847501976498176,2016-04-20 18:00:48,1,"b'"" I think when you get stressed about money, you start making a lot of bad decisions."" @PennStateKid #SoMoney https://t.co/51ZVpesE0o'",neg,0.0005,0.9995,2016-04-21
722839623680937985,2016-04-20 17:29:30,1,b'Thanks Kevin!  https://t.co/FLEIdpWz22',pos,0.7773,0.2227,2016-04-21
722817230619164672,2016-04-20 16:00:31,1,"b""I'd love to hear what questions &amp; comments you have for me for an upcoming #AskFarnoosh. Share it with me here: https://t.co/nRg47Acua4""",neg,0.31,0.69,2016-04-21
722809341401821184,2016-04-20 15:29:10,7,"b""RT @FollowLeaderTV: RT if you're excited to follow @garyvee!\nWatch him on a premiere episode of @cnbc's #FollowTheLeader TMRW @ 10pET/PT\nht\xe2\x80\xa6""",pos,0.8958,0.1042,2016-04-21
722809288314499072,2016-04-20 15:28:58,2,"b'RT @TMSJay: Financial journalist @Farnoosh Torabi talks about ""playing"" @FollowLeaderTV on @CNBC: https://t.co/47Prp48HpI https://t.co/QiGa\xe2\x80\xa6'",pos,0.7331,0.2669,2016-04-21
722809078360182784,2016-04-20 15:28:08,2,"b'RT @shcdean: Join us for a webinar tonight at 7 pm with @LaurenYoung &amp; @FARNOOSH!  ""Paying for College Webinar"" @PennStateHonors https://t.\xe2\x80\xa6'",neg,0.2732,0.7268,2016-04-21
722794672540807168,2016-04-20 14:30:53,3,"b""RT @kguirales: When you are feeling #SoMoney with @FollowLeaderTV's very own #followTheLeader \xf0\x9f\x98\x8d\xf0\x9f\xa4\x91\xf0\x9f\xa4\x91\xf0\x9f\xa4\x91\xf0\x9f\xa4\x91\xf0\x9f\xa4\x91 https://t.co/2YmOTbXnt0""",pos,0.8706,0.1294,2016-04-21
722794611782127616,2016-04-20 14:30:38,10,b'RT @300: Well that was fun. #followtheleader https://t.co/gjcd9bmy6r',pos,0.8051,0.1949,2016-04-21
722786912633794561,2016-04-20 14:00:03,1,"b'""Instead of having procedures for things, have principles. Thats the way to a successful biz"" @PennStateKid #SoMoney https://t.co/LkkYajTP2l'",neg,0.0311,0.9689,2016-04-21
722756918285070336,2016-04-20 12:00:52,1,b'How a $20 book helped @PennStateKid run his new business The Coding Space on #SoMoney https://t.co/sQ0g7vE0b6',pos,0.8579,0.1421,2016-04-21
722636805024165888,2016-04-20 04:03:34,1,b'Merci sara joon! https://t.co/hqSH3MjKSR',pos,0.5374,0.4626,2016-04-20
722628111104389121,2016-04-20 03:29:02,0,b'Thanks for sharing!  https://t.co/Oap1srIk33',pos,0.7501,0.2499,2016-04-20
722617609817079808,2016-04-20 02:47:18,0,b'So @cnbcprime #meta https://t.co/hqQoezwPhm',pos,0.5374,0.4626,2016-04-20
722615245504651264,2016-04-20 02:37:54,1,b'RT @Markita_Samuel: Thoroughly enjoying discovering the #somoney podcast with @FARNOOSH on @Stitcher #entrepreneurs #FinancialLiteracyMonth\xe2\x80\xa6',pos,0.7216,0.2784,2016-04-20
722615233903267841,2016-04-20 02:37:51,2,"b'RT @Naomi_Hattaway: Loudoun County is IN, @garyvee --- @FollowLeaderTV @FARNOOSH !! Tomorrow! I am ready! https://t.co/LfiWknTWYm'",neg,0.1177,0.8823,2016-04-20
722597074655690752,2016-04-20 01:25:42,4,b'RT @AriaIrene: A stay-at-home dad goes back to work after 10 years. Spoiler: its not easy...   https://t.co/SfHzyKhgwh Thanks for sharing @\xe2\x80\xa6',pos,0.845,0.155,2016-04-20
722565880568221697,2016-04-19 23:21:45,0,"b'Thank u!! Hard work, and creating my own luck! Xo https://t.co/00VlBk9Am9'",neg,0.071,0.929,2016-04-20
722565687374438401,2016-04-19 23:20:59,0,b'I so appreciate you! Thank u! https://t.co/Qb5RZ5UOvR',pos,0.8897,0.1103,2016-04-20
722545593978068992,2016-04-19 22:01:08,0,"b""Only a few more days left for me to learn more about you... Take my listener study here if you haven't already https://t.co/SSds20x3hQ""",pos,0.5023,0.4977,2016-04-20
722530971439001600,2016-04-19 21:03:02,0,"b""Wow! I'm honored! Thank u! https://t.co/k4hFz2Win8""",pos,0.6292,0.3708,2016-04-20
722515522299027456,2016-04-19 20:01:38,0,b'How the ice bucket challenge inspired one person to start an app around charitable giving on #SoMoney start up week https://t.co/SFdf4fdbWX',neg,0.0478,0.9522,2016-04-20
722515441462198272,2016-04-19 20:01:19,0,b'Would love to! https://t.co/Zp5T0j75hP',pos,0.904,0.096,2016-04-20
722485579196342272,2016-04-19 18:02:39,1,b'.@mrjasongrad is changing how we make donations w/ @bstowapp hear more about his awesome innovation #SoMoney https://t.co/bya00DMmLG',neg,0.3362,0.6638,2016-04-20
722455038778601473,2016-04-19 16:01:18,1,"b""Need some help with a personal finance question? I'm all ears. Share yours &amp; I'll answer on #AskFarnoosh https://t.co/CvnO06psgd""",neg,0.187,0.813,2016-04-20
722424717064478721,2016-04-19 14:00:49,4,"b'""From a young age I was taught to understand value &amp; responsibility for my actions."" @MrJasonGrad #SoMoney https://t.co/aTvfb05Y5K'",neg,0.1205,0.8795,2016-04-20
722394492184174593,2016-04-19 12:00:43,0,b'How do you make the jump from employee to entrepreneur? @MrJasonGrad tells us how he did it on #SoMoney https://t.co/sLH5Mg2ZTe',neg,0.0069,0.9931,2016-04-20
722262016287711232,2016-04-19 03:14:18,1,"b'RT @bennyjonesjr: great show: follow-the-leader on @CNBC, love this network, @lyorcohen is a genius, \xe2\x9d\xa4\xef\xb8\x8f @farnoosh @300 #music #EDM https://\xe2\x80\xa6'",pos,0.9934,0.0066,2016-04-19
722221278057349121,2016-04-19 00:32:25,0,b'@smthorne #weare !! Thanks for watching!',pos,0.8336,0.1664,2016-04-19
722217133581692928,2016-04-19 00:15:57,0,b'@adamsattic email me farnoosh@farnoosh.tv',pos,0.6506,0.3494,2016-04-19
722217018175447040,2016-04-19 00:15:29,0,b'@djchriscrisis aw thanks!',pos,0.7773,0.2227,2016-04-19
722213260947234816,2016-04-19 00:00:34,1,"b""Have a question you'd like to have answered on #AskFarnoosh? Share it with me here for an upcoming episode https://t.co/mvvz7uPhoT""",pos,0.791,0.209,2016-04-19
722208996787138560,2016-04-18 23:43:37,1,"b""Hi there! So cool that you're watching! https://t.co/NzcTNqfxDV""",pos,0.7022,0.2978,2016-04-19
722207876178161664,2016-04-18 23:39:10,0,"b""Who's watching #followtheleader right now?""",neg,0.4278,0.5722,2016-04-19
722205851495346177,2016-04-18 23:31:07,7,"b""RT @FollowLeaderTV: See what drives social media rockstar @garyvee WEDNESDAY at 10p ET/PT on @CNBC's #FollowTheLeader! https://t.co/m5Ubcv2\xe2\x80\xa6""",pos,0.9456,0.0544,2016-04-19
722205702845018113,2016-04-18 23:30:32,1,b'Ah work shmerk! Glad to hear!! https://t.co/tKkySdHMGZ',neg,0.0441,0.9559,2016-04-19
722203279057362944,2016-04-18 23:20:54,1,"b""Hey there! Glad u found the show #followtheleader. It's fun right? https://t.co/4al2SKvGwH""",pos,0.6926,0.3074,2016-04-19
722182924800548865,2016-04-18 22:00:01,1,b'Is law school worth the money? Julia Shapiro of @HireAnEsquire shares her perspective &amp; advice #SoMoney https://t.co/R0JP5goMUA',neg,0.0065,0.9935,2016-04-19
722159133496123392,2016-04-18 20:25:29,3,"b'RT @Targuman: Join us for a webinar Wed night with @LaurenYoung and @FARNOOSH!  ""Paying for College Webinar"" @PennStateHonors  https://t.co\xe2\x80\xa6'",pos,0.7166,0.2834,2016-04-19
722152807873318913,2016-04-18 20:00:21,2,b'Julia Shapiro of @HireAnEsquire shares her best advice for people looking to start their own startup on #SoMoney https://t.co/VGMXPQY2Xb',pos,0.6401,0.3599,2016-04-19
722122718414553093,2016-04-18 18:00:47,1,"b""Have you taken my listener study yet for a chance to win a Google Chromecast? It's short &amp; sweet I promise. https://t.co/2IJkNtTczw""",pos,0.9948,0.0052,2016-04-19
722114196280709120,2016-04-18 17:26:55,0,b'#android users rejoice! #SoMoney is now on @GooglePlay https://t.co/LRe1n3EE1d',pos,0.5432,0.4568,2016-04-19
722112485344559104,2016-04-18 17:20:07,5,b'My @O_Magazine column is out! The very first one! https://t.co/6d5wkXDXpY',pos,0.6828,0.3172,2016-04-19
722110585396162560,2016-04-18 17:12:34,0,b'@O_Magazine link to column?',neg,0.4988,0.5012,2016-04-19
722110494899859457,2016-04-18 17:12:12,1,b'mastering your money is achievable! https://t.co/jKj1AXXLs6',neg,0.0977,0.9023,2016-04-19
722092891275976709,2016-04-18 16:02:15,2,b'Whats it like being a female in Silicon Valley &amp; trying to find investors for your startup? This &amp; more on #SoMoney https://t.co/x70GMzwZwV',neg,0.0084,0.9916,2016-04-19
722062331396677632,2016-04-18 14:00:49,1,"b'""If you\'re not messing up at all, it means you\'re not trying hard enough."" @HireAnEsquire on #SoMoney Startup Week https://t.co/Cv2w207XDN'",neg,0.0005,0.9995,2016-04-19
722060388620234753,2016-04-18 13:53:06,0,b'Thanks!! U wont wanna miss @garyvee on Wed #followtheleader https://t.co/cVmLm4NgKT',neg,0.2046,0.7954,2016-04-19
