b'id',b'created_at',b'retweet_count',b'text'
719903082491023360,2016-04-12 15:00:44,2,b'Choose To Be Uncomfortable https://t.co/gStVzvxGQv https://t.co/VGS5VKbyG4'
719676629035954176,2016-04-12 00:00:53,8,"b'It\xe2\x80\x99s easy to wonder how doing stuff that makes you uncomfortable &amp; might not even work, is a source of motivation. https://t.co/gJ6dLNjdRH'"
719633698770001920,2016-04-11 21:10:18,3,b'How I stay so motivated &amp; excited about my many project: https://t.co/r23JqEzsXp https://t.co/8sRGs7bOhB'
719589658531917824,2016-04-11 18:15:18,1,b'MT @TheBAMALLIANCE: Drop your handicap &amp; reduce financial stress. @KyleSMoore talks 3-putts &amp; better expense control https://t.co/fI0xsm7wTW'
719549343913664513,2016-04-11 15:35:06,12,b'The very act of taking on something new helps you become better at your work over all. https://t.co/KtNJQWlCeY'
718471495396302852,2016-04-08 16:12:07,9,b'Entrepreneurship: Insert Your Opinion In the World https://t.co/cInldRFQFt https://t.co/hYQIN0qEAK'
718228151822872577,2016-04-08 00:05:10,2,"b'RT @TimMaurer: ""Money is in some respects life\'s fire: it is a very excellent servant, but a terrible master."" P.T. Barnum #SimpleMoney'"
718182851141898241,2016-04-07 21:05:09,1,b'MT @larryswedroe: Yet another excuse knocked down. I take an interesting look at the active versus passive debate: https://t.co/JuXvjW8A0H'
718151540494745603,2016-04-07 19:00:44,0,"b'If entrepreneurship is about inserting your opinion forcefully into the world, what do you have to say? https://t.co/cInldRFQFt'"
718150124506128384,2016-04-07 18:55:06,0,b'RT @fpassociation: Fiduciary Rule for the Modern World https://t.co/VM6K0q3Tem via @FPApubs #FPAPMblog'
718144331354386433,2016-04-07 18:32:05,2,b'How Long Can You Go Without Spending Money? https://t.co/xpSnujFz6f https://t.co/mVZS6qTPtq'
718123954985111557,2016-04-07 17:11:07,2,b'Truth: A Rare Thing in Personal Finance https://t.co/DprDrWIEx0 https://t.co/HmqLCw9pxP'
718121350498529280,2016-04-07 17:00:46,1,"b""I've come to think of the work I do as performance art projects that last 2-5 years. https://t.co/cInldRFQFt"""
718076121875681281,2016-04-07 14:01:03,5,b'Entrepreneurship: Insert Your Opinion In the World https://t.co/cInldRFQFt https://t.co/sZJZFpZd3u'
717910034525634560,2016-04-07 03:01:05,9,b'Look At the Root of Your Money Problems https://t.co/IHfpRPRRaZ https://t.co/FIJgdrZ9xQ'
717846917502341120,2016-04-06 22:50:16,0,"b""MT @TheBAMALLIANCE: Budgeting takes work, but it's worth the rewards. @stuartvicksmith on five simple steps https://t.co/EGWTABkN6F"""
717806679140732928,2016-04-06 20:10:23,0,"b'RT @DanSolin: Maybe you should focus on picking ""losers."" https://t.co/LmVRomjxpI'"
717789042834800640,2016-04-06 19:00:18,10,"b'In the end, isn\xe2\x80\x99t the point of money to make us feel more comfortable, more secure, more at ease and happier? https://t.co/DprDrWIEx0'"
717775168706363394,2016-04-06 18:05:10,0,b'MT @Vanguard_FA: @behaviorgap on staying competitive. The 2nd of our 2-part interview! https://t.co/AER5QcYbUM https://t.co/XIdeTPtTB1'
717772369910177792,2016-04-06 17:54:03,5,b'Who Should We Blame? https://t.co/p73iUbFXXv https://t.co/VEu6luyGU7'
717758878323253250,2016-04-06 17:00:26,0,"b'Even when the math points at what seems to obvious truth, feelings can get in the way. https://t.co/DprDrWIEx0'"
717724875889242116,2016-04-06 14:45:19,1,b'RT @TimMaurer: A Misleading Moniker: #FinancialLiteracy Month https://t.co/B2oYABYlqF @Forbes https://t.co/jhJJaztQKH'
717713657896046592,2016-04-06 14:00:45,1,b'Truth: A Rare Thing in Personal Finance https://t.co/DprDrWIEx0 https://t.co/n08HZat70y'
717502332943081472,2016-04-06 00:01:01,0,b'RT @TheBAMALLIANCE: See our informative (&amp; entertaining) glossary for an evidence-based take on #financial terms: https://t.co/ZawiOzhu4r'
717458102526849025,2016-04-05 21:05:16,9,"b'In the end, isn\xe2\x80\x99t the point of money to make us feel more comfortable, more secure, more at ease and happier? https://t.co/cry5VqZ7YN'"
717444232961724416,2016-04-05 20:10:09,1,"b""RT @JaredKizer: New blog up looking at a recent Moody's study on public pension funding. https://t.co/8dCMrp1g6p"""
717442209843441664,2016-04-05 20:02:06,8,b'Think Twice About Your Assumptions https://t.co/ruOm20NqCy https://t.co/QxyVMn5q4a'
717426782463504384,2016-04-05 19:00:48,1,"b""We don't need to be judgmental to show awareness when we spend money. https://t.co/IHfpRPRRaZ"""
717409030461894657,2016-04-05 17:50:16,4,"b'Even when the math points at what seems to obvious truth, feelings can get in the way. https://t.co/XaJj5KehPi'"
717396578680643585,2016-04-05 17:00:47,1,"b'30 Days, 3 Seconds: One way to increase your awareness when you spend money. https://t.co/IHfpRPRRaZ'"
717368760060002304,2016-04-05 15:10:15,13,b'Truth is a pretty rare thing in personal finance. https://t.co/veEmg05vlO https://t.co/5XuC1Tm7CN'
717351344072429568,2016-04-05 14:01:02,5,b'Look At the Root of Your Money Problems https://t.co/IHfpRPRRaZ https://t.co/6udQHPe5SG'
717142268516376576,2016-04-05 00:10:15,1,b'RT @TimMaurer: Just dealt with this again yesterday: Roth vs. Traditional IRA https://t.co/Ln47T88Bi1 @Forbes https://t.co/ksAYO1ISXQ'
717119610097639425,2016-04-04 22:40:13,0,b'RT @newsfromIN: The Office of Management and Budget completes review of @USDOL fiduciary rule https://t.co/xY6WXnj4X0'
717091924738445312,2016-04-04 20:50:12,0,b'RT @Vanguard_FA: .@behaviorgap Carl Richards offers actionable ideas. Check back later this week!\nhttps://t.co/izNOTp1qGA'
717073038630653953,2016-04-04 19:35:09,0,b'MT @TheBAMALLIANCE: BAM member Jeff Vistica with 3 steps that new pro athletes can take to secure #financial futures https://t.co/i0UsmebbPQ'
717050395785355264,2016-04-04 18:05:11,2,"b""RT @CFAevents: Read @BehaviorGap's 3 ways that #financial advisers can manage irrational client behavior https://t.co/8tpOq4ECbq"""
716053845424603136,2016-04-02 00:05:15,1,"b""RT @jasonzweigwsj: My podcast about THE DEVIL'S FINANCIAL DICTIONARY on Jake Taylor's Five Good Questions https://t.co/40Tw7in3i1"""
716007425581719552,2016-04-01 21:00:47,8,b'RT @TimMaurer: How can we simplify the seeming complexity of #PersonalFinance? #SimpleMoney https://t.co/xS9bDyIoZM'
715962081657425922,2016-04-01 18:00:36,10,b'RT @Cory443: A new month on the calendar means a new @behaviorgap illustration. One of my favorites. https://t.co/JS1EBXTyjj'
715942286429974528,2016-04-01 16:41:57,2,"b'RT @MichaelKitces: Control the first impression. It REALLY matters. ""The Little-Known Effect that Converts Prospects"" https://t.co/NcGZl631\xe2\x80\xa6'"
715928487643758593,2016-04-01 15:47:07,5,b'How Long Can You Go Without Spending Money? https://t.co/xpSnujFz6f https://t.co/cLmQikJ4Ob'
715778256692183042,2016-04-01 05:50:09,2,"b'RT @larryswedroe: Study: style drifting doesn\xe2\x80\x99t generate alpha, but it does expose investors to unanticipated risks. https://t.co/StYKumlXNp'"
715747278997336065,2016-04-01 03:47:03,1,b'Elegant Simplicity in Color https://t.co/MfXuxUPyNy https://t.co/pSzHgvduDs'
715734210540081152,2016-04-01 02:55:08,0,"b'RT @ManishaThakor: ""Why Your Bond Portfolio May Be Riskier Than You Think!"" https://t.co/VszEiMPSBX (my latest #WSJexperts post via @WSJ)'"
715693946350018564,2016-04-01 00:15:08,0,"b'MT @TheBAMALLIANCE: @NMWealth on never having to worry about what version of ""you"" you\'re supposed to play: https://t.co/gPN5utBgOU'"
715629009363734528,2016-03-31 19:57:06,8,b'Who Should We Blame? https://t.co/p73iUbFXXv https://t.co/NnQymG5TBO'
715614840589533185,2016-03-31 19:00:48,5,b'Can you go a day without spending any money? Two days? A week? What happens if you do? https://t.co/xpSnujFz6f'
715584640426360832,2016-03-31 17:00:47,0,b'I have a little game I like to play to make me more aware of my spending. Want to try it yourself? https://t.co/xpSnujFz6f'
715539399602266112,2016-03-31 14:01:01,5,b'How Long Can You Go Without Spending Money? https://t.co/xpSnujFz6f https://t.co/pgVjrOU6fP'
715269888462491648,2016-03-30 20:10:05,10,b'Ignore the Haters. Do the Work. https://t.co/ftDBt8uGFt https://t.co/c2mDTITLEG'
715252385485099008,2016-03-30 19:00:32,4,b'Taking responsibility empowers me to come up with creative ways to improve my situation. https://t.co/p73iUbFXXv'
715249507013791745,2016-03-30 18:49:05,6,b'Think Twice About Your Assumptions https://t.co/ruOm20vPdY https://t.co/noFkOz26aP'
715222176983609347,2016-03-30 17:00:29,5,b'Consider whether it\xe2\x80\x99s more valuable to blame someone else or to take responsibility &amp; learn from past mistakes. https://t.co/p73iUbFXXv'
715176953477795840,2016-03-30 14:00:47,3,b'Who Should We Blame? https://t.co/p73iUbFXXv https://t.co/pjFn6RD5I3'
714922782363090946,2016-03-29 21:10:48,0,"b""MT @larryswedroe: Unpacking impact of anchoring on investors' preference for glamour growth #stocks vs value stocks. https://t.co/xi8vDHUHgr"""
714904981325942784,2016-03-29 20:00:04,3,b'What If Money Can Buy Happiness? https://t.co/2dMMoGnzyo https://t.co/XubbZ4gasO'
714890095053119488,2016-03-29 19:00:55,5,"b""Before you make a decision think about the assumptions you're making to justify the story you're telling yourself. https://t.co/ruOm20NqCy"""
714877331555356673,2016-03-29 18:10:12,1,"b'RT @CashvilleSky: Such a powerful, inspiring listen for ALL creative people. Thank you, @behaviorgap!  https://t.co/xtRnubv7ry'"
714859905962913792,2016-03-29 17:00:57,0,b'I assume. You assume. We all assume. But what happens when we unwind all those assumptions? https://t.co/ruOm20NqCy'
714814675167354880,2016-03-29 14:01:13,10,b'Think Twice About Your Assumptions https://t.co/ruOm20NqCy https://t.co/iq17901ciW'
714692339483197440,2016-03-29 05:55:06,0,b'Taking responsibility empowers me to come up with creative ways to improve my situation. https://t.co/fNFNAU1sUM'
714670980887654400,2016-03-29 04:30:14,0,b'RT @ETFcom: Larry Swedroe: Glamour Can Distract Investors  @larryswedroe https://t.co/XBZVJxco4Z'
714654593448280064,2016-03-29 03:25:07,0,"b'RT @TimMaurer: Oooh, even better... https://t.co/m7vyZOKBRO'"
714633245435043841,2016-03-29 02:00:17,0,"b""MT @TheBAMALLIANCE:  @JaredKizer on why you'd be better off taking that higher #risk with stocks: https://t.co/N2Fr0nQAHw"""
714605558259691524,2016-03-29 00:10:16,3,b'Consider whether it\xe2\x80\x99s more valuable to blame someone else or to take responsibility &amp; learn from past mistakes. https://t.co/roDgW4pbk5'
714566052559106048,2016-03-28 21:33:17,3,b'What happens when we stop blaming everyone else? https://t.co/VJoH3HASYt https://t.co/Dm5Fe6TTMy'
713605164268126208,2016-03-26 05:55:03,1,"b'MT @larryswedroe: Do higher moments of volatility, skewness &amp; kurtosis help explain cross-section of #stock returns? https://t.co/mRek9wZndO'"
713518372697333760,2016-03-26 00:10:11,1,"b'RT @fpassociation: Study links planning behavior with finances, health in latest FPA @SmartBrief https://t.co/2cRbfRqoCE'"
713469290855305216,2016-03-25 20:55:09,0,b'RT @OpnCircleWealth: Income strategy for retirement: Total return investing. https://t.co/gi8X0oRcg9 https://t.co/fOKoUVEVbp'
713432820623024131,2016-03-25 18:30:14,0,"b'MT @XYPlanning: On #XYPNRadio, @behaviorgap explains fear of #success and impostor syndrome: https://t.co/2MdoP0zeMz https://t.co/iekG3nT1d1'"
713383448430436352,2016-03-25 15:14:02,0,b'Elegant Simplicity in Color https://t.co/MfXuxUPyNy https://t.co/XUgGwWp2db'
713196734546059266,2016-03-25 02:52:06,10,b'Ignore the Haters. Do the Work. https://t.co/ftDBt8uGFt https://t.co/Rg1w1v4CMK'
713154724128751617,2016-03-25 00:05:10,0,"b""RT @TheBAMALLIANCE: Worried you'll run out of money in #retirement? @ManishaThakor weighs in on steps to take. https://t.co/n1HjpzX84O"""
713109441810468868,2016-03-24 21:05:14,2,b'MT @TimMaurer: How Much Money Is Enough? https://t.co/lZkbBTzgs3 Brilliant stuff @ronlieber in @nytimes #SimpleMoney https://t.co/eijoclZY1n'
713081715971981312,2016-03-24 19:15:04,4,"b""The Calendar &amp; The Checkbook: Two Things That Don't Lie https://t.co/TbC93NCFHW https://t.co/9NbuG2XWdY"""
713078001496420352,2016-03-24 19:00:18,0,b'What are you doing to help people cut through the complexity &amp; reach elegantly simple? https://t.co/MfXuxUPyNy'
713064143499210756,2016-03-24 18:05:14,0,"b'MT @larryswedroe: New research explores impact of ""smart $"" &amp; ""dumb $"" on #stock market anomalies/mispricings. https://t.co/6RqYb7A5Da'"
713049564366954502,2016-03-24 17:07:18,1,b'Just one! Repeat Until Happy #15 of 99. Your price today: $595. 1st person to email cara@behaviorgap.com gets it. https://t.co/L9ibWtcanb'
713047810111848448,2016-03-24 17:00:20,0,"b""We're capable of helping people cut through complexity. What are you doing to make the experience better? https://t.co/MfXuxUPyNy"""
713020098785722369,2016-03-24 15:10:13,3,b'MT @Vanguard_FA: The Sketch Guy speaks! The latest in #AdvisorEvolution series is provocative talk w/@behaviorgap https://t.co/Vl9TgCK8aC'
713002677064626176,2016-03-24 14:00:59,1,b'Elegant Simplicity in Color https://t.co/MfXuxUPyNy https://t.co/dRhBr2TaqP'
712828059435601920,2016-03-24 02:27:07,7,b'What If Money Can Buy Happiness? https://t.co/2dMMoGnzyo https://t.co/iqH9OsThjM'
712741469652705281,2016-03-23 20:43:03,3,b'Take a Cold Shower https://t.co/wXBLtIbOuc https://t.co/SlKAQLyCWm'
712715603753234433,2016-03-23 19:00:16,1,b'Turn a blind eye to the hate that will be there when you do something creative or controversial. https://t.co/ftDBt8uGFt'
712697995561664517,2016-03-23 17:50:18,0,"b""RT @TheBAMALLIANCE: Creating an abundant financial life. @ManishaThakor addresses @pbwc's annual #PBWC Conference. https://t.co/XPNprlstPj"""
712685420631486464,2016-03-23 17:00:19,8,b'It\xe2\x80\x99s impossible for you to do anything that matters on any scale &amp; not have somebody say they don\xe2\x80\x99t like it. https://t.co/ftDBt8uGFt'
712656471033561089,2016-03-23 15:05:17,0,"b'RT @DanSolin: Investors -- not just voters -- can be ""low information.""\n\nDon\'t Be A ""Low-Information"" Investor https://t.co/OEhHurCVHj'"
712640175613018112,2016-03-23 14:00:32,14,b'Ignore the Haters. Do the Work. https://t.co/ftDBt8uGFt https://t.co/HyYx7gN3SX'
712385631884853252,2016-03-22 21:09:04,4,"b'The old saying, ""Money can\'t buy happiness,"" doesn\'t always apply. https://t.co/2dMMoGnzyo'"
712380893483114498,2016-03-22 20:50:15,1,b'RT @DanSolin: Advisers take heed: Investment crowdfunding coming soon to a client near you https://t.co/oGM0ut7SQt via @newsfromIN'
712376580681670656,2016-03-22 20:33:06,2,b'Please Tell Me What You Think: What else should I do with Behavior Gap Radio? https://t.co/sf5ZxfNKm2 https://t.co/1aqnhXHgZx'
712354937162833921,2016-03-22 19:07:06,4,"b'Money can buy happiness, but we need to choose wisely. Think experiences, not things. https://t.co/2dMMoGnzyo'"
712340611643383808,2016-03-22 18:10:11,1,b'RT @TheBAMALLIANCE: Pre-conference rehearsal! @ManishaThakor &amp; @DaleNIVPfeifer at the annual @pbwc Conference. #PBWC https://t.co/hh115aNBuV'
712334315456167936,2016-03-22 17:45:09,2,"b'RT @TimMaurer: ""Value is defined by your audience."" @jjloic via @fpassociation and @LinkedIn webinar. #FAsocial'"
712309562661933057,2016-03-22 16:06:48,1,b'What If Money Can Buy Happiness? https://t.co/2dMMoG5Y9O https://t.co/13fLm5l9Fv'
712112851478056960,2016-03-22 03:05:08,6,"b'RT @TimMaurer: ""Every conversation about money is also about values."" @RonLieber #OppositeOfSpoiled'"
712067552608985088,2016-03-22 00:05:08,10,"b""Don't give into the haters. Keep doing the work &amp; don't let them stop from doing the work that matters. https://t.co/DMAXXAnd0X"""
712042381042909184,2016-03-21 22:25:07,3,b'MT @TheBAMALLIANCE: Join @TimMaurer for a @fpassociation &amp; @LinkedIn webcast on social media &amp; thought leadership. https://t.co/rGfUu5m8S9'
712023506792407042,2016-03-21 21:10:07,0,"b'It\'s really hard to be immune to the ""hate"" when you share your work with the public: https://t.co/DMAXXAnd0X cc @nytimes'"
712019630253072384,2016-03-21 20:54:43,1,b'How to deal with the haters &amp; do the work that matters: https://t.co/DMAXXAnd0X'
710856549921595393,2016-03-18 15:53:03,1,"b""The Calendar &amp; The Checkbook: Two Things That Don't Lie https://t.co/TbC93NCFHW"""
710704814519394305,2016-03-18 05:50:06,1,"b'MT @TheBAMALLIANCE: Boring advice, better returns. @DanSolin on looking past short-term foreign stock results. https://t.co/8PoA7gLnqr'"
710617993353502721,2016-03-18 00:05:06,1,"b'RT @OpnCircleWealth: Investing for retirement income, the ups and downs of high yield bonds. https://t.co/6W3fwSYZse https://t.co/MrRelWpHrC'"
710591820527484928,2016-03-17 22:21:06,2,b'The calendar &amp; the checkbook have a way of showing us what we really value. https://t.co/TbC93NCFHW'
710561622960513024,2016-03-17 20:21:07,8,"b""Financial planning isn't boring. It's a way to figure what's most important to use. https://t.co/TbC93NCFHW"""
710538199853088768,2016-03-17 18:48:02,2,b'Take a Cold Shower https://t.co/wXBLtIbOuc https://t.co/13G13YhbNZ'
710516332006137856,2016-03-17 17:21:08,4,"b""The Calendar &amp; The Checkbook: Two Things That Don't Lie https://t.co/TbC93NCFHW https://t.co/aJqpCGUHG0"""
710514292148277248,2016-03-17 17:13:02,4,b'What comes after consuming and creating: synthesizing. https://t.co/MERmJc98wl #bgradio https://t.co/amMkTM4fE1'
710254443024015364,2016-03-17 00:00:29,1,"b'RMT @TheBAMALLIANCE: Exploring the ""Why."" @richeis315 @NextAvenue chats with @TimMaurer about his book #SimpleMoney https://t.co/8AqYZfyk3I'"
710217846593339392,2016-03-16 21:35:04,1,b'Please Tell Me What You Think: What else should I do with Behavior Gap Radio? https://t.co/sf5ZxfNKm2 https://t.co/dAWOT6SQ2D'
710206578243342337,2016-03-16 20:50:17,1,"b'RT @MichaelKitces: Replacing The Data Gathering Meeting With A ""Get Organized"" Client Experience https://t.co/c8xKn3qGhd'"
710185636339257345,2016-03-16 19:27:04,2,b'Investing &amp; Politics: Our Short-Term Voting Machine https://t.co/0aNiBCmMmT https://t.co/vzBePSUenP'
710178929454276609,2016-03-16 19:00:25,1,b'Starting your morning by tackling challenges head-on will help encourage similar behavior throughout the day. https://t.co/wXBLtIbOuc'
710161283048448001,2016-03-16 17:50:18,2,b'RT @Vanguard_FA: .@behaviorgap breaks down advice today. Read the 1st of a 2-part interview! https://t.co/YrWXIKlwKp\nhttps://t.co/5jgBeCoS1s'
710148728640946176,2016-03-16 17:00:25,1,"b""For 23+ days, I've been taking a cold shower in the morning. The benefits have surprised me. https://t.co/wXBLtIbOuc"""
710103427129458688,2016-03-16 14:00:24,1,b'Take a Cold Shower https://t.co/wXBLtIbOuc https://t.co/pYRN3nC2Zs'
709893225256001536,2016-03-16 00:05:08,0,b'RT @DanSolin: We need to stop this. https://t.co/9xP114nk7D'
709854446998712321,2016-03-15 21:31:03,0,b'Shifting Between Consumption &amp; Creation https://t.co/8TeIPLrO8O https://t.co/q2RLNCWgG9'
709853799700176896,2016-03-15 21:28:28,0,b'@BigDaddySchaef Glad you enjoyed it. I had a great time doing the show.'
709853670276538368,2016-03-15 21:27:58,0,"b""@ChrisHaviaris Your enthusiasm is contagious! I can't wait to get started."""
709853390948458496,2016-03-15 21:26:51,0,"b""@blendedlib You'll be surprised how fast the time goes by as you get used to it."""
709853173683523586,2016-03-15 21:25:59,0,"b""@BillWinterberg Thanks, BIll! All great ideas and definitely shows I'd enjoy creating."""
709816682286555136,2016-03-15 19:00:59,0,"b'I love chatting with you on Behavior Gap Radio. Now, I want to take a minute &amp; get your feedback. https://t.co/sf5ZxfNKm2'"
